region,annee,mois,cas_predits,ci_lower_95,ci_upper_95
Guelmim-Oued Noun,2038,8,0.8401602450007968,0.0,1.799731320878344
Guelmim-Oued Noun,2038,9,0.8409047858005197,0.0,1.8009279879763094
Guelmim-Oued Noun,2038,10,0.8420449063041805,0.0,1.8027605319255877
Guelmim-Oued Noun,2038,11,0.8413331297560365,0.0,1.8016165743864139
Guelmim-Oued Noun,2038,12,0.841899440838754,0.0,1.8025268425123127
Guelmim-Oued Noun,2039,1,0.8410360909725982,0.0,1.801139013334417
Guelmim-Oued Noun,2039,2,0.8412560315590889,0.0,1.8014924759191104
Guelmim-Oued Noun,2039,3,0.8420635998010013,0.0,1.8027905897561394
Guelmim-Oued Noun,2039,4,0.8413657152999974,0.0,1.8016687311248734
Guelmim-Oued Noun,2039,5,0.8410133572223115,0.0,1.8011024380751066
Guelmim-Oued Noun,2039,6,0.8398814958633297,0.0,1.7992829263836012
Guelmim-Oued Noun,2039,7,0.8410153076311597,0.0,1.8011061133217239
Guelmim-Oued Noun,2039,8,0.8401435515344312,0.0,1.7997044819340051
Guelmim-Oued Noun,2039,9,0.8408432021905896,0.0,1.8008289853966901
Guelmim-Oued Noun,2039,10,0.8420492115098398,0.0,1.8027674522357187
Guelmim-Oued Noun,2039,11,0.84133308608846,0.0,1.8016165042086256
Guelmim-Oued Noun,2039,12,0.8419136793516838,0.0,1.8025497249245857
Guelmim-Oued Noun,2040,1,0.8410362245466575,0.0,1.8011392279835103
Guelmim-Oued Noun,2040,2,0.8412537652819386,0.0,1.8014888326508145
Guelmim-Oued Noun,2040,3,0.8420774819253065,0.0,1.8028128987625276
Guelmim-Oued Noun,2040,4,0.8413657152999974,0.0,1.8016687311248734
Guelmim-Oued Noun,2040,5,0.8410258643228535,0.0,1.8011225401326483
Guelmim-Oued Noun,2040,6,0.839882109536678,0.0,1.7992839129622382
Guelmim-Oued Noun,2040,7,0.8409884169858485,0.0,1.8010628924134908
Guelmim-Oued Noun,2040,8,0.8401298020094695,0.0,1.799682380511623
Guelmim-Oued Noun,2040,9,0.8408432021905896,0.0,1.8008289853966901
Guelmim-Oued Noun,2040,10,0.842050860410093,0.0,1.8027701017839617
Guelmim-Oued Noun,2040,11,0.8413322627968189,0.0,1.80161518125125
Guelmim-Oued Noun,2040,12,0.8419403467914116,0.0,1.802592591087888
Guelmim-Oued Noun,2041,1,0.8410458603919192,0.0,1.801154714367151
Guelmim-Oued Noun,2041,2,0.8412632299005443,0.0,1.8015040431347462
Guelmim-Oued Noun,2041,3,0.8420775606013476,0.0,1.8028130256676564
Guelmim-Oued Noun,2041,4,0.8413675418410712,0.0,1.8016716666211754
Guelmim-Oued Noun,2041,5,0.8410374642119076,0.0,1.8011411881773922
Guelmim-Oued Noun,2041,6,0.839886317208254,0.0,1.7992906777626656
Guelmim-Oued Noun,2041,7,0.8409942598456577,0.0,1.8010722897898437
Guelmim-Oued Noun,2041,8,0.8401392375147065,0.0,1.799697547785252
Guelmim-Oued Noun,2041,9,0.8408454238622894,0.0,1.8008325563535488
Guelmim-Oued Noun,2041,10,0.8420572656747799,0.0,1.802780394674479
Guelmim-Oued Noun,2041,11,0.8413344818715076,0.0,1.8016187475386687
Guelmim-Oued Noun,2041,12,0.8419645398519771,0.0,1.802631477147545
Guelmim-Oued Noun,2042,1,0.8410458603919192,0.0,1.801154714367151
Guelmim-Oued Noun,2042,2,0.8412882960470215,0.0,1.8015443403514513
Guelmim-Oued Noun,2042,3,0.8420785537512943,0.0,1.8028146223519945
Guelmim-Oued Noun,2042,4,0.841367570488322,0.0,1.8016717126527055
Guelmim-Oued Noun,2042,5,0.8410366807054109,0.0,1.8011399289526309
Guelmim-Oued Noun,2042,6,0.839886684373638,0.0,1.7992912679920798
Guelmim-Oued Noun,2042,7,0.8409925052405304,0.0,1.8010694701611598
Guelmim-Oued Noun,2042,8,0.8401315701962649,0.0,1.799685220468744
Guelmim-Oued Noun,2042,9,0.8408505093613822,0.0,1.8008407300548779
Guelmim-Oued Noun,2042,10,0.84205840503854,0.0,1.8027822265844797
Guelmim-Oued Noun,2042,11,0.8413338402077706,0.0,1.8016177162234128
Guelmim-Oued Noun,2042,12,0.8419645398519771,0.0,1.802631477147545
Guelmim-Oued Noun,2043,1,0.8410485661457975,0.0,1.8011590630031167
Guelmim-Oued Noun,2043,2,0.8413275291035551,0.0,1.8016073905717396
Guelmim-Oued Noun,2043,3,0.84209171729908,0.0,1.8028357772447459
Guelmim-Oued Noun,2043,4,0.841367570488322,0.0,1.8016717126527055
Guelmim-Oued Noun,2043,5,0.8410348815652138,0.0,1.8011370376061335
Guelmim-Oued Noun,2043,6,0.8398869898755873,0.0,1.7992917590734878
Guelmim-Oued Noun,2043,7,0.8409939398940852,0.0,1.8010717759512753
Guelmim-Oued Noun,2043,8,0.8401306346417922,0.0,1.7996837167380115
Guelmim-Oued Noun,2043,9,0.8408588032085054,0.0,1.8008540599804497
Guelmim-Oued Noun,2043,10,0.8420510669230322,0.0,1.8027704360113534
Guelmim-Oued Noun,2043,11,0.841334402976356,0.0,1.8016186206461517
Guelmim-Oued Noun,2043,12,0.8419742002315955,0.0,1.8026470001381578
Guelmim-Oued Noun,2044,1,0.8410511875351192,0.0,1.8011632766035393
Guelmim-Oued Noun,2044,2,0.8413274009005133,0.0,1.8016071845347694
Guelmim-Oued Noun,2044,3,0.84209171729908,0.0,1.8028357772447459
Guelmim-Oued Noun,2044,4,0.8413675232412262,0.0,1.8016716367219505
Guelmim-Oued Noun,2044,5,0.841036622802951,0.0,1.8011398362251883
Guelmim-Oued Noun,2044,6,0.8398952150607973,0.0,1.7993049817137639
Guelmim-Oued Noun,2044,7,0.840993994943741,0.0,1.8010718644149597
Guelmim-Oued Noun,2044,8,0.8401331681196068,0.0,1.79968778988813
Guelmim-Oued Noun,2044,9,0.8408637857787158,0.0,1.8008620712148287
Guelmim-Oued Noun,2044,10,0.8420504354776996,0.0,1.8027694214396073
Guelmim-Oued Noun,2044,11,0.8413126699905353,0.0,1.8015836824826996
Guelmim-Oued Noun,2044,12,0.8419742002315955,0.0,1.8026470001381578
Guelmim-Oued Noun,2045,1,0.8410528362136012,0.0,1.8011659264039817
Guelmim-Oued Noun,2045,2,0.8413855485267719,0.0,1.8017006521622503
Guelmim-Oued Noun,2045,3,0.84209171729908,0.0,1.8028357772447459
Guelmim-Oued Noun,2045,4,0.8413675232412262,0.0,1.8016716367219505
Guelmim-Oued Noun,2045,5,0.8410367919845028,0.0,1.8011401080938627
Guelmim-Oued Noun,2045,6,0.8398967885112787,0.0,1.79930751120557
Guelmim-Oued Noun,2045,7,0.8409939951944412,0.0,1.8010718648178443
Guelmim-Oued Noun,2045,8,0.840131298994701,0.0,1.7996847840310077
Guelmim-Oued Noun,2045,9,0.8408633049003476,0.0,1.8008612983262982
Guelmim-Oued Noun,2045,10,0.8420512158333308,0.0,1.8027706747792935
Guelmim-Oued Noun,2045,11,0.8413105521957065,0.0,1.8015802791905233
Guelmim-Oued Noun,2045,12,0.8419668207875491,0.0,1.8026351422798097
Laâyoune-Sakia El Hamra,2025,1,0.3209334789465797,0.0,0.9139511391916986
Laâyoune-Sakia El Hamra,2025,2,0.32088412637277414,0.0,0.9138532837513587
Laâyoune-Sakia El Hamra,2025,3,0.32085433710350153,0.0,0.9137942147820806
Laâyoune-Sakia El Hamra,2025,4,0.3208567224215943,0.0,0.9137989426342463
Laâyoune-Sakia El Hamra,2025,5,0.3208371552039389,0.0,0.9137601420232064
Laâyoune-Sakia El Hamra,2025,6,0.32079542159016416,0.0,0.9136773870940882
Laâyoune-Sakia El Hamra,2025,7,0.3208427963461796,0.0,0.9137713303019496
Laâyoune-Sakia El Hamra,2025,8,0.3207485430451782,0.0,0.9135844257612734
Laâyoune-Sakia El Hamra,2025,9,0.3207499619586563,0.0,0.9135872400953611
Laâyoune-Sakia El Hamra,2025,10,0.32076470777244326,0.0,0.9136164818014043
Laâyoune-Sakia El Hamra,2025,11,0.32076051950256096,0.0,0.9136081762046371
Laâyoune-Sakia El Hamra,2025,12,0.320956541155845,0.0,0.9139968652813686
Laâyoune-Sakia El Hamra,2026,1,0.3209340695598185,0.0,0.9139523102071925
Laâyoune-Sakia El Hamra,2026,2,0.320884518054967,0.0,0.9138540604534008
Laâyoune-Sakia El Hamra,2026,3,0.32085433710350153,0.0,0.9137942147820806
Laâyoune-Sakia El Hamra,2026,4,0.32085685840701156,0.0,0.9137992122773877
Laâyoune-Sakia El Hamra,2026,5,0.3208371552039389,0.0,0.9137601420232064
Laâyoune-Sakia El Hamra,2026,6,0.32079594779628534,0.0,0.9136784305136982
Laâyoune-Sakia El Hamra,2026,7,0.3208420021067912,0.0,0.9137697554450395
Laâyoune-Sakia El Hamra,2026,8,0.3207485430451782,0.0,0.9135844257612734
Laâyoune-Sakia El Hamra,2026,9,0.320747914626734,0.0,0.913583180237065
Laâyoune-Sakia El Hamra,2026,10,0.3207645152771811,0.0,0.9136161000704011
Laâyoune-Sakia El Hamra,2026,11,0.3207607213645404,0.0,0.913608576490291
Laâyoune-Sakia El Hamra,2026,12,0.3209566119950929,0.0,0.9139970057324762
Laâyoune-Sakia El Hamra,2027,1,0.3209340014810344,0.0,0.9139521752216853
Laâyoune-Sakia El Hamra,2027,2,0.32088474090045527,0.0,0.9138545023174574
Laâyoune-Sakia El Hamra,2027,3,0.32085433710350153,0.0,0.9137942147820806
Laâyoune-Sakia El Hamra,2027,4,0.3208589290821303,0.0,0.9138033183782577
Laâyoune-Sakia El Hamra,2027,5,0.3208369759222315,0.0,0.9137597865250374
Laâyoune-Sakia El Hamra,2027,6,0.32079603659943856,0.0,0.9136786066122041
Laâyoune-Sakia El Hamra,2027,7,0.3208355189126082,0.0,0.9137569000648427
Laâyoune-Sakia El Hamra,2027,8,0.3207485368682527,0.0,0.9135844135123079
Laâyoune-Sakia El Hamra,2027,9,0.3207472039038504,0.0,0.9135817708774925
Laâyoune-Sakia El Hamra,2027,10,0.3207645152771811,0.0,0.9136161000704011
Laâyoune-Sakia El Hamra,2027,11,0.3207611856940292,0.0,0.9136094972510991
Laâyoune-Sakia El Hamra,2027,12,0.3209566119950929,0.0,0.9139970057324762
Laâyoune-Sakia El Hamra,2028,1,0.32093581956140554,0.0,0.9139557801161897
Laâyoune-Sakia El Hamra,2028,2,0.32088474090045527,0.0,0.9138545023174574
Laâyoune-Sakia El Hamra,2028,3,0.32085601942530617,0.0,0.9137975507111392
Laâyoune-Sakia El Hamra,2028,4,0.3208588327821389,0.0,0.913803127431666
Laâyoune-Sakia El Hamra,2028,5,0.3208369759222315,0.0,0.9137597865250374
Laâyoune-Sakia El Hamra,2028,6,0.32079603659943856,0.0,0.9136786066122041
Laâyoune-Sakia El Hamra,2028,7,0.3208355152617007,0.0,0.9137568928256148
Laâyoune-Sakia El Hamra,2028,8,0.3207499859527113,0.0,0.9135872870742371
Laâyoune-Sakia El Hamra,2028,9,0.3207461140532963,0.0,0.9135796096839195
Laâyoune-Sakia El Hamra,2028,10,0.3207651773657543,0.0,0.9136174129692208
Laâyoune-Sakia El Hamra,2028,11,0.3207623240961122,0.0,0.9136117547101685
Laâyoune-Sakia El Hamra,2028,12,0.3209566119950929,0.0,0.9139970057324762
Laâyoune-Sakia El Hamra,2029,1,0.32093597038540034,0.0,0.9139560791560546
Laâyoune-Sakia El Hamra,2029,2,0.32088473040891485,0.0,0.913854481515013
Laâyoune-Sakia El Hamra,2029,3,0.32085601942530617,0.0,0.9137975507111392
Laâyoune-Sakia El Hamra,2029,4,0.32086107825876253,0.0,0.9138075801171522
Laâyoune-Sakia El Hamra,2029,5,0.3208370683953152,0.0,0.9137599698900944
Laâyoune-Sakia El Hamra,2029,6,0.32079603659943856,0.0,0.9136786066122041
Laâyoune-Sakia El Hamra,2029,7,0.3208355152617007,0.0,0.9137568928256148
Laâyoune-Sakia El Hamra,2029,8,0.3207499859527113,0.0,0.9135872870742371
Laâyoune-Sakia El Hamra,2029,9,0.3207461901466272,0.0,0.9135797605764614
Laâyoune-Sakia El Hamra,2029,10,0.3207651773657543,0.0,0.9136174129692208
Laâyoune-Sakia El Hamra,2029,11,0.32076312216675595,0.0,0.9136133372981017
Laâyoune-Sakia El Hamra,2029,12,0.3209566119950929,0.0,0.9139970057324762
Laâyoune-Sakia El Hamra,2030,1,0.32093612878497546,0.0,0.9139563932153717
Laâyoune-Sakia El Hamra,2030,2,0.3208848883869488,0.0,0.9138547947488511
Laâyoune-Sakia El Hamra,2030,3,0.32085601942530617,0.0,0.9137975507111392
Laâyoune-Sakia El Hamra,2030,4,0.3208611463886971,0.0,0.9138077152072654
Laâyoune-Sakia El Hamra,2030,5,0.3208366806780371,0.0,0.9137592010731461
Laâyoune-Sakia El Hamra,2030,6,0.3207960369652194,0.0,0.9136786073375659
Laâyoune-Sakia El Hamra,2030,7,0.32083551542903643,0.0,0.9137568931574248
Laâyoune-Sakia El Hamra,2030,8,0.3207488766401865,0.0,0.9135850873249404
Laâyoune-Sakia El Hamra,2030,9,0.32074623928457396,0.0,0.9135798580177901
Laâyoune-Sakia El Hamra,2030,10,0.3207651773657543,0.0,0.9136174129692208
Laâyoune-Sakia El Hamra,2030,11,0.32076473330026545,0.0,0.9136165323205083
Laâyoune-Sakia El Hamra,2030,12,0.32095660263976344,0.0,0.9139969871840228
Laâyoune-Sakia El Hamra,2031,1,0.3209365847034219,0.0,0.9139572971583991
Laâyoune-Sakia El Hamra,2031,2,0.3208848883869488,0.0,0.9138547947488511
Laâyoune-Sakia El Hamra,2031,3,0.32085601942530617,0.0,0.9137975507111392
Laâyoune-Sakia El Hamra,2031,4,0.32086120480742103,0.0,0.9138078310413098
Laâyoune-Sakia El Hamra,2031,5,0.3208366806780371,0.0,0.9137592010731461
Laâyoune-Sakia El Hamra,2031,6,0.3207936923948494,0.0,0.913673958095218
Laâyoune-Sakia El Hamra,2031,7,0.32083562838850327,0.0,0.9137571171399259
Laâyoune-Sakia El Hamra,2031,8,0.3207488766401865,0.0,0.9135850873249404
Laâyoune-Sakia El Hamra,2031,9,0.32074653035697887,0.0,0.9135804352388109
Laâyoune-Sakia El Hamra,2031,10,0.3207651773657543,0.0,0.9136174129692208
Laâyoune-Sakia El Hamra,2031,11,0.32076473330026545,0.0,0.9136165323205083
Laâyoune-Sakia El Hamra,2031,12,0.32095660263976344,0.0,0.9139969871840228
Laâyoune-Sakia El Hamra,2032,1,0.3209365847034219,0.0,0.9139572971583991
Laâyoune-Sakia El Hamra,2032,2,0.32088522045399104,0.0,0.9138554532219415
Laâyoune-Sakia El Hamra,2032,3,0.32085601942530617,0.0,0.9137975507111392
Laâyoune-Sakia El Hamra,2032,4,0.32086155940629596,0.0,0.9138085341717865
Laâyoune-Sakia El Hamra,2032,5,0.3208366150296247,0.0,0.9137590708987401
Laâyoune-Sakia El Hamra,2032,6,0.32078905991001894,0.0,0.9136647719626786
Laâyoune-Sakia El Hamra,2032,7,0.32083562838850327,0.0,0.9137571171399259
Laâyoune-Sakia El Hamra,2032,8,0.3207489575889994,0.0,0.913585247848262
Laâyoune-Sakia El Hamra,2032,9,0.32074669140852907,0.0,0.9135807546064949
Laâyoune-Sakia El Hamra,2032,10,0.3207638469965844,0.0,0.913614774851174
Laâyoune-Sakia El Hamra,2032,11,0.3207647258798891,0.0,0.9136165176058184
Laâyoune-Sakia El Hamra,2032,12,0.32095660263976344,0.0,0.9139969871840228
Laâyoune-Sakia El Hamra,2033,1,0.320936813906407,0.0,0.9139577516230621
Laâyoune-Sakia El Hamra,2033,2,0.32088522045399104,0.0,0.9138554532219415
Laâyoune-Sakia El Hamra,2033,3,0.32085575811278877,0.0,0.9137970325800477
Laâyoune-Sakia El Hamra,2033,4,0.32086155940629596,0.0,0.9138085341717865
Laâyoune-Sakia El Hamra,2033,5,0.32083641934692925,0.0,0.9137586828774318
Laâyoune-Sakia El Hamra,2033,6,0.32078905991001894,0.0,0.9136647719626786
Laâyoune-Sakia El Hamra,2033,7,0.3208340989113943,0.0,0.9137540843473972
Laâyoune-Sakia El Hamra,2033,8,0.3207490350966768,0.0,0.9135854015458011
Laâyoune-Sakia El Hamra,2033,9,0.32074669140852907,0.0,0.9135807546064949
Laâyoune-Sakia El Hamra,2033,10,0.3207641931964335,0.0,0.913615461391929
Laâyoune-Sakia El Hamra,2033,11,0.32076553709003763,0.0,0.9136181262251485
Laâyoune-Sakia El Hamra,2033,12,0.32095660263976344,0.0,0.9139969871840228
Laâyoune-Sakia El Hamra,2034,1,0.320936813906407,0.0,0.9139577516230621
Laâyoune-Sakia El Hamra,2034,2,0.32088522045399104,0.0,0.9138554532219415
Laâyoune-Sakia El Hamra,2034,3,0.32085575811278877,0.0,0.9137970325800477
Laâyoune-Sakia El Hamra,2034,4,0.3208606073292502,0.0,0.9138066463281036
Laâyoune-Sakia El Hamra,2034,5,0.32083641934692925,0.0,0.9137586828774318
Laâyoune-Sakia El Hamra,2034,6,0.32078905991001894,0.0,0.9136647719626786
Laâyoune-Sakia El Hamra,2034,7,0.320832725192089,0.0,0.9137513604067145
Laâyoune-Sakia El Hamra,2034,8,0.32074903509668423,0.0,0.9135854015458158
Laâyoune-Sakia El Hamra,2034,9,0.32074643315562945,0.0,0.9135802425066017
Laâyoune-Sakia El Hamra,2034,10,0.3207641862387826,0.0,0.9136154475949019
Laâyoune-Sakia El Hamra,2034,11,0.32076553709003763,0.0,0.9136181262251485
Laâyoune-Sakia El Hamra,2034,12,0.32095703771404493,0.0,0.9139978498011276
Laâyoune-Sakia El Hamra,2035,1,0.32093712441352723,0.0,0.9139583672668952
Laâyoune-Sakia El Hamra,2035,2,0.32088522045399104,0.0,0.9138554532219415
Laâyoune-Sakia El Hamra,2035,3,0.320855878154977,0.0,0.9137972706032942
Laâyoune-Sakia El Hamra,2035,4,0.3208605867287094,0.0,0.9138066054776917
Laâyoune-Sakia El Hamra,2035,5,0.32083641934692925,0.0,0.9137586828774318
Laâyoune-Sakia El Hamra,2035,6,0.32078905991001894,0.0,0.9136647719626786
Laâyoune-Sakia El Hamra,2035,7,0.3208329729977843,0.0,0.9137518517871741
Laâyoune-Sakia El Hamra,2035,8,0.32074745247113684,0.0,0.913582263248981
Laâyoune-Sakia El Hamra,2035,9,0.3207439854557337,0.0,0.9135753886945084
Laâyoune-Sakia El Hamra,2035,10,0.3207642943978255,0.0,0.9136156620726127
Laâyoune-Sakia El Hamra,2035,11,0.32076537021513984,0.0,0.913617795297337
Laâyoune-Sakia El Hamra,2035,12,0.32095703771404493,0.0,0.9139978498011276
Laâyoune-Sakia El Hamra,2036,1,0.32093712441352723,0.0,0.9139583672668952
Laâyoune-Sakia El Hamra,2036,2,0.32088522045399104,0.0,0.9138554532219415
Laâyoune-Sakia El Hamra,2036,3,0.320855878154977,0.0,0.9137972706032942
Laâyoune-Sakia El Hamra,2036,4,0.3208575295896147,0.0,0.9138005434657943
Laâyoune-Sakia El Hamra,2036,5,0.32083641934692925,0.0,0.9137586828774318
Laâyoune-Sakia El Hamra,2036,6,0.32078905991001894,0.0,0.9136647719626786
Laâyoune-Sakia El Hamra,2036,7,0.3208338986826128,0.0,0.9137536872935094
Laâyoune-Sakia El Hamra,2036,8,0.3207475563905178,0.0,0.9135824693295187
Laâyoune-Sakia El Hamra,2036,9,0.3207412008779965,0.0,0.9135698668157661
Laâyoune-Sakia El Hamra,2036,10,0.3207642943978255,0.0,0.9136156620726127
Laâyoune-Sakia El Hamra,2036,11,0.320766409574086,0.0,0.9136198564004822
Laâyoune-Sakia El Hamra,2036,12,0.32095703771404493,0.0,0.9139978498011276
Laâyoune-Sakia El Hamra,2037,1,0.32093712441352723,0.0,0.9139583672668952
Laâyoune-Sakia El Hamra,2037,2,0.32088522045399104,0.0,0.9138554532219415
Laâyoune-Sakia El Hamra,2037,3,0.3208560673556529,0.0,0.9137976457748449
Laâyoune-Sakia El Hamra,2037,4,0.3208575295896147,0.0,0.9138005434657943
Laâyoune-Sakia El Hamra,2037,5,0.32083649651611124,0.0,0.9137588358927259
Laâyoune-Sakia El Hamra,2037,6,0.32078916920252376,0.0,0.9136649886964897
Laâyoune-Sakia El Hamra,2037,7,0.32083388999766166,0.0,0.9137536700721067
Laâyoune-Sakia El Hamra,2037,8,0.320746402443694,0.0,0.9135801810293118
Laâyoune-Sakia El Hamra,2037,9,0.3207425516238575,0.0,0.9135725453804782
Laâyoune-Sakia El Hamra,2037,10,0.32076450966828524,0.0,0.9136160889541376
Laâyoune-Sakia El Hamra,2037,11,0.32076640161665015,0.0,0.9136198406207794
Laâyoune-Sakia El Hamra,2037,12,0.32095703771404493,0.0,0.9139978498011276
Laâyoune-Sakia El Hamra,2038,1,0.32093712441352723,0.0,0.9139583672668952
Laâyoune-Sakia El Hamra,2038,2,0.32088522045399104,0.0,0.9138554532219415
Laâyoune-Sakia El Hamra,2038,3,0.32085540532054446,0.0,0.9137963331523826
Laâyoune-Sakia El Hamra,2038,4,0.3208575000508487,0.0,0.9138004848921694
Laâyoune-Sakia El Hamra,2038,5,0.32083649651611124,0.0,0.9137588358927259
Laâyoune-Sakia El Hamra,2038,6,0.32078916920252376,0.0,0.9136649886964897
Laâyoune-Sakia El Hamra,2038,7,0.3208329059948523,0.0,0.9137517189776716
Laâyoune-Sakia El Hamra,2038,8,0.320746402443694,0.0,0.9135801810293118
Laâyoune-Sakia El Hamra,2038,9,0.3207438376353341,0.0,0.9135750955728335
Laâyoune-Sakia El Hamra,2038,10,0.32076332215999703,0.0,0.9136137341319367
Laâyoune-Sakia El Hamra,2038,11,0.3207662861593793,0.0,0.9136196116703537
Laâyoune-Sakia El Hamra,2038,12,0.32095703771404493,0.0,0.9139978498011276
Laâyoune-Sakia El Hamra,2039,1,0.3209377295127894,0.0,0.913959567043802
Laâyoune-Sakia El Hamra,2039,2,0.3208851850225114,0.0,0.9138553829690156
Laâyoune-Sakia El Hamra,2039,3,0.32085527843347084,0.0,0.9137960815557395
Laâyoune-Sakia El Hamra,2039,4,0.32085397474252675,0.0,0.9137934944646807
Laâyoune-Sakia El Hamra,2039,5,0.32083649651611124,0.0,0.9137588358927259
Laâyoune-Sakia El Hamra,2039,6,0.32078203932309574,0.0,0.9136508502084475
Laâyoune-Sakia El Hamra,2039,7,0.32083290616125965,0.0,0.9137517193076412
Laâyoune-Sakia El Hamra,2039,8,0.32074639684265827,0.0,0.9135801699223542
Laâyoune-Sakia El Hamra,2039,9,0.3207438376353341,0.0,0.9135750955728335
Laâyoune-Sakia El Hamra,2039,10,0.32076091180379557,0.0,0.9136089542760255
Laâyoune-Sakia El Hamra,2039,11,0.3207662700415715,0.0,0.9136195797072955
Laâyoune-Sakia El Hamra,2039,12,0.32095703771404493,0.0,0.9139978498011276
Laâyoune-Sakia El Hamra,2040,1,0.32093848728186947,0.0,0.9139610694823178
Laâyoune-Sakia El Hamra,2040,2,0.3208851850225114,0.0,0.9138553829690156
Laâyoune-Sakia El Hamra,2040,3,0.32085527843347084,0.0,0.9137960815557395
Laâyoune-Sakia El Hamra,2040,4,0.3208533190769202,0.0,0.9137921943722782
Laâyoune-Sakia El Hamra,2040,5,0.32083649651611124,0.0,0.9137588358927259
Laâyoune-Sakia El Hamra,2040,6,0.32078203932309574,0.0,0.9136508502084475
Laâyoune-Sakia El Hamra,2040,7,0.32083305942110474,0.0,0.9137520232017357
Laâyoune-Sakia El Hamra,2040,8,0.3207462022385327,0.0,0.9135797840084168
Laâyoune-Sakia El Hamra,2040,9,0.32074407557130596,0.0,0.9135755674025268
Laâyoune-Sakia El Hamra,2040,10,0.32076090603985885,0.0,0.913608942846161
Laâyoune-Sakia El Hamra,2040,11,0.32076597017890235,0.0,0.9136189850891885
Laâyoune-Sakia El Hamra,2040,12,0.32095703771404493,0.0,0.9139978498011276
Laâyoune-Sakia El Hamra,2041,1,0.3209384745336096,0.0,0.9139610442063065
Laâyoune-Sakia El Hamra,2041,2,0.3208851850225114,0.0,0.9138553829690156
Laâyoune-Sakia El Hamra,2041,3,0.32085527843347084,0.0,0.9137960815557395
Laâyoune-Sakia El Hamra,2041,4,0.3208533190769202,0.0,0.9137921943722782
Laâyoune-Sakia El Hamra,2041,5,0.32083649659293195,0.0,0.9137588360450506
Laâyoune-Sakia El Hamra,2041,6,0.32078203932309574,0.0,0.9136508502084475
Laâyoune-Sakia El Hamra,2041,7,0.3208209981524707,0.0,0.9137281053760244
Laâyoune-Sakia El Hamra,2041,8,0.32074621576686135,0.0,0.9135798108349134
Laâyoune-Sakia El Hamra,2041,9,0.32074444450342404,0.0,0.9135762990309153
Laâyoune-Sakia El Hamra,2041,10,0.32076089442883693,0.0,0.9136089198209715
Laâyoune-Sakia El Hamra,2041,11,0.3207658613075834,0.0,0.9136187691990505
Laâyoune-Sakia El Hamra,2041,12,0.32095703771404493,0.0,0.9139978498011276
Laâyoune-Sakia El Hamra,2042,1,0.32093844899981105,0.0,0.9139609935792494
Laâyoune-Sakia El Hamra,2042,2,0.3208851850225114,0.0,0.9138553829690156
Laâyoune-Sakia El Hamra,2042,3,0.32085527843347084,0.0,0.9137960815557395
Laâyoune-Sakia El Hamra,2042,4,0.32085407522807724,0.0,0.9137936937181843
Laâyoune-Sakia El Hamra,2042,5,0.3208341520145597,0.0,0.9137541869161641
Laâyoune-Sakia El Hamra,2042,6,0.320772684457911,0.0,0.9136322995152613
Laâyoune-Sakia El Hamra,2042,7,0.3208209981524707,0.0,0.9137281053760244
Laâyoune-Sakia El Hamra,2042,8,0.32074638906350406,0.0,0.9135801544854641
Laâyoune-Sakia El Hamra,2042,9,0.3207444445034286,0.0,0.9135762990309242
Laâyoune-Sakia El Hamra,2042,10,0.3207626732799661,0.0,0.9136124473010152
Laâyoune-Sakia El Hamra,2042,11,0.320765893670403,0.0,0.9136188333732876
Laâyoune-Sakia El Hamra,2042,12,0.32095703771404493,0.0,0.9139978498011276
Laâyoune-Sakia El Hamra,2043,1,0.32093873628770103,0.0,0.9139615632243812
Laâyoune-Sakia El Hamra,2043,2,0.3208851850225114,0.0,0.9138553829690156
Laâyoune-Sakia El Hamra,2043,3,0.320855375540966,0.0,0.9137962741062345
Laâyoune-Sakia El Hamra,2043,4,0.3208518109400411,0.0,0.9137892038984498
Laâyoune-Sakia El Hamra,2043,5,0.3208341520145597,0.0,0.9137541869161641
Laâyoune-Sakia El Hamra,2043,6,0.3207708394489151,0.0,0.9136286408445518
Laâyoune-Sakia El Hamra,2043,7,0.3208209981524707,0.0,0.9137281053760244
Laâyoune-Sakia El Hamra,2043,8,0.3207465645061366,0.0,0.9135805023902122
Laâyoune-Sakia El Hamra,2043,9,0.32074444450343376,0.0,0.9135762990309345
Laâyoune-Sakia El Hamra,2043,10,0.3207633326052959,0.0,0.9136137547804956
Laâyoune-Sakia El Hamra,2043,11,0.32076570131398463,0.0,0.9136184519261826
Laâyoune-Sakia El Hamra,2043,12,0.32095703771404493,0.0,0.9139978498011276
Laâyoune-Sakia El Hamra,2044,1,0.32093873628770103,0.0,0.9139615632243812
Laâyoune-Sakia El Hamra,2044,2,0.3208851850225114,0.0,0.9138553829690156
Laâyoune-Sakia El Hamra,2044,3,0.3208553716184522,0.0,0.9137962663285526
Laâyoune-Sakia El Hamra,2044,4,0.3208518109400411,0.0,0.9137892038984498
Laâyoune-Sakia El Hamra,2044,5,0.320834140720363,0.0,0.9137541645206319
Laâyoune-Sakia El Hamra,2044,6,0.3207708394489151,0.0,0.9136286408445518
Laâyoune-Sakia El Hamra,2044,7,0.3208230934949926,0.0,0.9137322602678415
Laâyoune-Sakia El Hamra,2044,8,0.32074654526592655,0.0,0.9135804642371417
Laâyoune-Sakia El Hamra,2044,9,0.3207446731236101,0.0,0.9135767523937307
