rang,Commune,Province,n_cas,suggestion_meme_province,score_meme_province,suggestion_globale,score_globale,province_suggestion_globale,cumsum_pct,DECISION_HUMAINE
1007,A S gbel sofla,Tinghir,1,Ait Sedrate Jbel El Soufla,0.65,Ait Sedrate Jbel El Soufla,0.65,Tinghir,99.20692141312185,
1008,A S Scharkia,Tinghir,1,Ait Sedrate Sahl Charkia,0.667,Assaki,0.667,Al Haouz,99.27901946647441,
1009,A S S charkia,Tinghir,1,Ait Sedrate Sahl Charkia,0.703,Ait Sedrate Sahl Charkia,0.703,Tinghir,99.35111751982697,
1010,A S Jbel olia,Tinghir,1,Ait Sedrate Jbel El Oulia,0.684,Ait Sedrate Jbel El Oulia,0.684,Tinghir,99.42321557317952,
1011,A S J soufla,Tinghir,1,Ferkla Es-Soufla,0.714,Ferkla Es-Soufla,0.714,Tinghir,99.49531362653208,
1012,A S J oulia,Tinghir,1,Ferkla El Oulia,0.615,Rass Oumlil,0.636,Tan-Tan,99.56741167988464,
1013,A H yahya,Tinghir,1,Aït Hani,0.471,Ait Yahya,0.778,Midelt,99.6395097332372,
1014,7eme BISI,Taza,1,Msila,0.429,Mesti,0.429,Sidi Ifni,99.71160778658977,
1015,7Eme Bsi Melitaire,Taza,1,Msila,0.435,Ameur Seflia,0.533,Kénitra,99.78370583994233,
1016,7Eme Bsi,Taza,1,Msila,0.462,Mesti,0.615,Sidi Ifni,99.85580389329488,
1017,6éme BSI,Taza,1,Msila,0.462,Mesti,0.615,Sidi Ifni,99.92790194664744,
1018,15Eme Gare,Taza,1,El Gouzate,0.5,M'Garto,0.588,Khouribga,100.0,
