rang,Commune,Province,n_cas,suggestion_meme_province,score_meme_province,suggestion_globale,score_globale,province_suggestion_globale,cumsum_pct,DECISION_HUMAINE
727,Od Belhcen,Larache,1,Moulay Bousselham,0.444,Ain Lahcen,0.6,Tétouan,80.58462648863227,
728,My Abdelkarim,Taounate,1,Moulay Ahmed Cherif,0.5,Moulay Abdelkrim,0.828,Moulay Yacoub,80.6207145434861,
729,My Abdelkrim,Taounate,1,Moulay Ahmed Cherif,0.516,Moulay Abdelkrim,0.857,Moulay Yacoub,80.65680259833995,
730,My Abdellah Chrif,Ouezzane,1,Moulay Abdelkader,0.588,Moulay Abdellah Amghar,0.718,El Jadida,80.6928906531938,
731,My Abdlkrim,Taounate,1,Moulay Ahmed Cherif,0.467,Moulay Abdelkrim,0.815,Moulay Yacoub,80.72897870804763,
732,My Bouaazza,Khénifra,1,Ouaoumana,0.5,Moulay Bouazza,0.8,Khemisset,80.76506676290148,
733,My Dris,Meknès,1,Moulay Idriss Zarhoun,0.5,M'Diq,0.667,M'diq-Fnideq,80.80115481775532,
734,My Driss,Meknès,1,Moulay Idriss Zarhoun,0.552,M'Diq,0.615,M'diq-Fnideq,80.83724287260917,
735,My El Hassan,Tétouan,1,Bni Arouss,0.364,Fam El Hisn,0.696,Assa-Zag,80.87333092746302,
736,My abdellah cherif,Ouezzane,1,Moulay Abdelkader,0.629,Moulay Abdellah Amghar,0.7,El Jadida,80.90941898231685,
737,My driss,Meknès,1,Moulay Idriss Zarhoun,0.552,M'Diq,0.615,M'diq-Fnideq,80.9455070371707,
738,D ouar Bénimalek,Ouezzane,1,Beni Malek,0.692,Beni Malek,0.692,Ouezzane,80.98159509202453,
739,D.Irahalen,Ouarzazate,1,Siroua,0.375,Irohalen,0.778,Chichaoua,81.01768314687838,
740,D.Jihadia,Al Haouz,1,Sti Fadma,0.444,Bni Hadifa,0.632,Al Hoceïma,81.05377120173223,
741,D.Jihadia,Tata,1,Adis,0.462,Bni Hadifa,0.632,Al Hoceïma,81.08985925658607,
742,D.Tabarine,Tiznit,1,Ibdar,0.4,Tazarine,0.778,Taza,81.12594731143992,
743,Od Noual,Sidi Kacem,1,Oulad Nouel,0.737,Oulad Nouel,0.737,Sidi Kacem,81.16203536629375,
744,Od Rahou Benaissa,Nador,1,Beni Ansar,0.444,Sidi Ahmed Benaissa,0.722,Ouezzane,81.1981234211476,
745,Od Sghair,Settat,1,Oulad Sghir,0.8,Oulad Sghir,0.8,Settat,81.23421147600145,
746,Od Teima,Taroudant,1,Oulad Berhil,0.5,Ouled Teima,0.842,Inezgane-Aït Melloul,81.27029953085528,
747,Médina,Meknès,1,Oued Jdida,0.5,Médiouna,0.857,Nouaceur,81.30638758570913,
748,Médina,Safi,1,Loualidia,0.4,Médiouna,0.857,Nouaceur,81.34247564056298,
749,"N 222,Hay Alfalah",Chtouka-Aït Baha,1,Ait Abdellah,0.483,Ait Harz Allah,0.581,El Hajeb,81.37856369541682,
750,Nkheila,Settat,1,Mniaa,0.5,N'khila,0.857,Khouribga,81.41465175027066,
751,N°114 H Biranzarane,Taroudant,1,Tinzart,0.4,Bir Anzarane,0.733,Oued Ed-Dahab,81.4507398051245,
752,"N°20, Rue 958,Hay Salam",Agadir-Ida Ou Tanane,1,Ait Aissi Ihahane,0.256,Oulad Slama,0.424,Kénitra,81.48682785997835,
753,"N°39,Akniss",Taroudant,1,Lakhnafif,0.421,Lakhsas,0.471,Tiznit,81.5229159148322,
754,Od Brhil,Taroudant,1,Oulad Berhil,0.8,Oulad Berhil,0.8,Taroudant,81.55900396968603,
755,Od Ghalem,Settat,1,Toualet,0.5,Ouled Ghanem,0.762,Sidi Bennour,81.59509202453988,
756,Od Illoul,Béni Mellal,1,Timoulilt,0.444,Oulad Imloul,0.762,El Kelâa des Sraghna,81.63118007939372,
757,Od Kasaba,Taounate,1,Oudka,0.571,Ouled Aissa,0.6,Taroudant,81.66726813424756,
758,Od Malrk,Sidi Kacem,1,Oulad Nouel,0.421,Oulad M'Barek,0.667,Béni Mellal,81.70335618910141,
759,Od Mbarek,Béni Mellal,1,Oulad M'Barek,0.818,Oulad M'Barek,0.818,Béni Mellal,81.73944424395525,
760,Douar Bouzgar Sidi Boushab,Agadir-Ida Ou Tanane,1,Ait Aissi Ihahane,0.372,Sidi Boushab,0.632,Chtouka-Aït Baha,81.7755322988091,
761,Douar Chaoui Onarqui,El Kelâa des Sraghna,1,Oulad Cherki,0.438,Dar Chaoui,0.667,Tanger-Assilah,81.81162035366293,
762,Douar Elhomane,Inezgane-Aït Melloul,1,Ouad Essafa,0.48,Oulad El Garne,0.643,El Kelâa des Sraghna,81.84770840851678,
763,Douar Elmchaâ oudka,Taounate,1,Ras El Oued,0.533,Dar Chaoui,0.621,Tanger-Assilah,81.88379646337063,
764,Douar Ibzazn,Al Hoceïma,1,Rouadi,0.444,Ouarzazate,0.636,Ouarzazate,81.91988451822446,
765,Douar Lazrak,Inezgane-Aït Melloul,1,Ouad Essafa,0.522,Dar El Hamra,0.667,Sefrou,81.95597257307831,
766,Douar Lhouari,Sidi Kacem,1,Oulad Nouel,0.5,Dar Chaoui,0.696,Tanger-Assilah,81.99206062793215,
767,Douar Matil,Chichaoua,1,Oulad M'Rabet,0.583,Dar Jamaa,0.6,Al Haouz,82.028148682786,
768,Corona,Driouch,1,Ourdana,0.615,Ourdana,0.615,Driouch,82.06423673763985,
769,D G,Sidi Kacem,1,Sidi Kacem,0.308,Madagh,0.444,Berkane,82.10032479249368,
770,Oulad Jerrar,Tiznit,1,Ait Erkha,0.476,Oulad Zarrad,0.75,El Kelâa des Sraghna,82.13641284734753,
771,Oulad Tahar,Taounate,1,Oulad Daoud,0.636,Oulad Amghar,0.87,Al Hoceïma,82.17250090220138,
772,Oulad allal,Meknès,1,Ait Ouallal,0.636,Oulad Salah,0.818,Nouaceur,82.20858895705521,
773,Oulad-Boundar,Taounate,1,Oulad Daoud,0.75,Oulad Moumna,0.8,Chichaoua,82.24467701190906,
774,"Oulad-Kadour,",Taounate,1,Oulad Daoud,0.75,Oulad Mkoudou,0.769,Sefrou,82.2807650667629,
775,Oulad-Taher,Taounate,1,Oulad Daoud,0.636,Oulad Amer,0.857,El Kelâa des Sraghna,82.31685312161675,
776,Old Ayad,Béni Mellal,1,Ouled Yaïch,0.632,Oulad Ayad,0.889,Fquih Ben Salah,82.3529411764706,
777,Old Bader,Ouezzane,1,Moulay Abdelkader,0.538,Oulad Berhil,0.667,Taroudant,82.38902923132443,
778,Ouaadia,Al Hoceïma,1,Rouadi,0.769,Oualqadi,0.8,Taroudant,82.42511728617828,
779,Ouad Almakhazine,Kénitra,1,Oulad Slama,0.593,Oued El Makhazine,0.848,Ouezzane,82.46120534103211,
780,Ouad elabid,Azilal,1,Ouaoula,0.556,Oulad Saïd,0.762,Settat,82.49729339588596,
781,Ouadelabid,Azilal,1,Ouaoula,0.588,Bouadel,0.706,Taounate,82.53338145073981,
782,Ouald Rahou,Guercif,1,Houara Oulad Raho,0.714,Oulad Dahou,0.818,Inezgane-Aït Melloul,82.56946950559364,
783,Oued Lahmer,Taza,1,Oued Amlil,0.571,Oued Lakhdar,0.783,El Kelâa des Sraghna,82.6055575604475,
784,Oued kasaba,Taounate,1,Oued Jemaa,0.667,Ouled Aissa,0.727,Taroudant,82.64164561530133,
785,Od Bouchour,Settat,1,Oulad Abbou,0.545,Bouhlou,0.667,Taza,82.67773367015518,
786,Oughroud,Tinghir,1,Bou Azmou,0.471,Bouhouda,0.75,Taounate,82.71382172500903,
787,Ouidane,El Kelâa des Sraghna,1,Taouzint,0.533,Al Ouidane,0.824,Marrakech,82.74990977986286,
788,Oulaayoune,Essaouira,1,Moulay Bouzarqtoune,0.621,Laâyoune,0.889,Laâyoune,82.78599783471671,
789,DD Mohamed,Driouch,1,M'Hajer,0.471,Mohammédia,0.7,Mohammedia,82.82208588957056,
790,Dar-Louhra,Taounate,1,Mançoura,0.556,Daoura,0.75,Tarfaya,82.8581739444244,
791,Dchar Ben Dibane,Larache,1,Ksar el-Kebir,0.345,Dar El Kebdani,0.533,Driouch,82.89426199927824,
792,De Passage,Agadir-Ida Ou Tanane,1,Ait Aissi Ihahane,0.444,Sidi Aissa,0.6,Safi,82.93035005413208,
793,De Passage,Ouarzazate,1,Idelsane,0.556,Sidi Aissa,0.6,Safi,82.96643810898593,
794,Demna,Taounate,1,Oued Jemaa,0.533,Demnate,0.833,Azilal,83.00252616383978,
795,Béni assifan,Chefchaouen,1,Bni Selmane,0.609,Bni Hassane,0.783,Azilal,83.03861421869361,
796,Béninsser,Nador,1,Beni Ansar,0.737,Beni Ansar,0.737,Nador,83.07470227354746,
797,C boumalne,Tinghir,1,Boumalne Dadès,0.667,Boulemane,0.737,Boulemane,83.1107903284013,
798,Cab,Chtouka-Aït Baha,1,Tabia,0.5,Chtaiba,0.6,El Kelâa des Sraghna,83.14687838325514,
799,Chahid Baba,Sefrou,1,Azzaba,0.471,Chahda,0.706,Safi,83.18296643810899,
800,Chahid Baha Rfaif,Sefrou,1,Ahl Sidi Lahcen,0.438,Had Bradia,0.519,Béni Mellal,83.21905449296283,
801,Chahid baha,Sefrou,1,Ahl Sidi Lahcen,0.538,Ait Baha,0.737,Chtouka-Aït Baha,83.25514254781667,
802,Ras Aghil,Meknès,1,Ras Ijerri,0.526,Ras Al Ain,0.632,Settat,83.29123060267051,
803,Ras Aghil,Sidi Kacem,1,Taoughilt,0.556,Ras Al Ain,0.632,Settat,83.32731865752436,
804,Ras brouj,Settat,1,Machraa Ben Abbou,0.462,Ras Tabouda,0.7,Sefrou,83.36340671237821,
805,Ouled Hammou,Fquih Ben Salah,1,Ouled Bourahmoune,0.69,Oued Laou,0.762,Tétouan,83.39949476723204,
806,Ouled Jarrar,Tiznit,1,Ouijjane,0.4,Oulad Zarrad,0.75,El Kelâa des Sraghna,83.43558282208589,
807,Ouled Jirar,Tiznit,1,Ouijjane,0.316,Oued Jdida,0.762,Meknès,83.47167087693974,
808,Ouled aarfa,Taroudant,1,Ouled Aissa,0.727,Oulad Aarrad,0.783,El Kelâa des Sraghna,83.50775893179357,
809,Ouled jameâ,Moulay Yacoub,1,Oulad Mimoun,0.522,Oulad Amer,0.762,El Kelâa des Sraghna,83.54384698664742,
810,Oulkadi,Al Haouz,1,Ourika,0.615,Oualqadi,0.8,Taroudant,83.57993504150126,
811,Oum Rabii,Meknès,1,Oualili,0.625,Oum Rabia,0.889,Khénifra,83.61602309635511,
812,Oum Rbie,Meknès,1,Ouislane,0.5,Oum Rabia,0.824,Khénifra,83.65211115120896,
813,Ourbâa,Béni Mellal,1,Naour,0.545,Ourdana,0.769,Driouch,83.68819920606279,
814,Ouriaa,Béni Mellal,1,Naour,0.545,Ourika,0.833,Al Haouz,83.72428726091664,
815,Ousikiss,Tinghir,1,Ouaklim,0.4,Boukhrisse,0.667,Béni Mellal,83.76037531577047,
816,Oued kassaba,Taounate,1,Oued Jemaa,0.636,Ouled Aissa,0.783,Taroudant,83.79646337062432,
817,Oued laabid,Azilal,1,Agoudi N'Lkhair,0.538,Oued Naam,0.7,Errachidia,83.83255142547817,
818,Boumalne kcer,Tinghir,1,Boumalne Dadès,0.741,Boumalne Dadès,0.741,Tinghir,83.868639480332,
819,Boumardoul,Tinghir,1,Bou Azmou,0.632,Bouarouss,0.737,Taounate,83.90472753518586,
820,Boumya,Khénifra,1,Oum Rabia,0.533,Sbouya,0.833,Sidi Ifni,83.94081559003969,
821,Ribat El Kheir,Sefrou,1,Dar El Hamra,0.538,Mers El Kheir,0.741,Skhirate-Témara,83.97690364489354,
822,Ribat El kheir,Sefrou,1,Dar El Hamra,0.538,Mers El Kheir,0.741,Skhirate-Témara,84.01299169974739,
823,Rue 309 Hay Moulay Rachid,Taroudant,1,Oulad Berhil,0.432,Moulay Brahim,0.579,Al Haouz,84.04907975460122,
824,"Rue 516,Masdoura Inzgane",Inezgane-Aït Melloul,1,Inezgane,0.438,El Mansouria,0.5,Mohammedia,84.08516780945507,
825,S / K,Sidi Kacem,1,Sidi Kacem,0.462,Saka,0.571,Guercif,84.1212558643089,
826,S A El Hadi,Sidi Kacem,1,Selfat,0.471,Sidi Ahmed El Khadir,0.71,El Kelâa des Sraghna,84.15734391916276,
827,Pres de lecole 6 novombre,Fès,1,Sidi Hrazem,0.167,Ras El Oued,0.222,Taounate,84.1934319740166,
828,Q-Industriel,Agadir-Ida Ou Tanane,1,Aqesri,0.444,Tindine,0.526,Taroudant,84.22952002887044,
829,QUARTIER NAJMA RUE Espagne,Tanger-Assilah,1,Al Bahraoyine,0.256,Ait Naamane,0.486,El Hajeb,84.26560808372429,
830,Quartier Benkirane,Béni Mellal,1,Bni Zrantel,0.414,Hassi Berkane,0.581,Nador,84.30169613857814,
831,Quolla,Larache,1,Souk Tolba,0.5,Bni Quolla,0.75,Ouezzane,84.33778419343197,
832,R kheir,Sefrou,1,Kandar Sidi Khiar,0.5,Mers El Kheir,0.7,Skhirate-Témara,84.37387224828582,
833,"R,Kheir",Sefrou,1,Kandar Sidi Khiar,0.417,Khenifra,0.667,Khénifra,84.40996030313966,
834,S.H. M'ed,Taounate,1,Sidi Haj M’hamed,0.5,Sidi Haj M’hamed,0.5,Taounate,84.4460483579935,
835,S.H.M'd,Taounate,1,Ras El Oued,0.333,M'Diq,0.5,M'diq-Fnideq,84.48213641284735,
836,Rbat El khier,Sefrou,1,Dar El Hamra,0.56,Rbaa El Fouki,0.692,Taza,84.51822446770119,
837,Remla,Larache,1,Khemis Sahel,0.353,Ermila,0.727,Boulemane,84.55431252255504,
838,Retba,Taounate,1,Ratba,0.8,Ratba,0.8,Taounate,84.59040057740887,
839,Riad Kostani,Meknès,1,Dar Oum Soltane,0.519,Had Kourt,0.571,Ouezzane,84.62648863226272,
840,Charf Souani,Tanger-Assilah,1,Dar Chaoui,0.545,Charqaoua,0.667,Moulay Yacoub,84.66257668711657,
841,Charrate,Taounate,1,Zarkat,0.571,Cherrat,0.8,Benslimane,84.6986647419704,
842,"Chatre III,Ait Taoukte",Agadir-Ida Ou Tanane,1,Ida Ou Kazzou,0.286,Tataoute,0.467,Taroudant,84.73475279682425,
843,Chjahaid baha,Sefrou,1,Ahl Sidi Lahcen,0.5,Ait Baha,0.667,Chtouka-Aït Baha,84.77084085167809,
844,Chourfa,Fquih Ben Salah,1,Tachraft,0.533,Chouafaa,0.8,Larache,84.80692890653194,
845,Cite Scolaire,Tétouan,1,Bni Said,0.476,Ain Chair,0.364,Figuig,84.84301696138579,
846,Coelma,Tétouan,1,Oued Laou,0.533,Goulmima,0.571,Errachidia,84.87910501623962,
847,Boulaajat,Taroudant,1,Ouled Aissa,0.5,Loulja,0.667,Fès,84.91519307109347,
848,Boumalene,Ouarzazate,1,Toundoute,0.333,Boulemane,0.778,Boulemane,84.95128112594732,
849,Boumalne k,Tinghir,1,Boumalne Dadès,0.75,Boumalne Dadès,0.75,Tinghir,84.98736918080115,
850,"S,A,Chrif",Sidi Kacem,1,Taoughilt,0.333,Oulad Chrif,0.6,Taza,85.023457235655,
851,"S,A,Ouhamed",Essaouira,1,Sidi H'Mad Ou Hamed,0.6,Bouhmame,0.632,Sidi Bennour,85.05954529050884,
852,Bouyafer,Nador,1,Bouarg,0.714,Sbouya,0.714,Sidi Ifni,85.09563334536269,
853,Bozamlane,Taza,1,Bouyablane,0.737,Bouyablane,0.737,Taza,85.13172140021653,
854,Brakt Lamine,Safi,1,Sebt Gzoula,0.435,Ras El Ain,0.636,Youssoufia,85.16780945507037,
855,Bureau Ikaouen,Tinghir,1,Ikniouen,0.545,Askaouen,0.636,Al Haouz,85.20389750992422,
856,Bouderbala,Sefrou,1,Imouzzer Kandar,0.48,Boukraa,0.706,Laâyoune,85.23998556477805,
857,Bouezgar,Essaouira,1,Bouzemmour,0.556,Bouarg,0.714,Nador,85.2760736196319,
858,Bougaala,Guelmim,1,Bouizakarne,0.526,Jouala,0.714,El Kelâa des Sraghna,85.31216167448575,
859,Bougumez,Azilal,1,Ouaouizaght,0.316,Aouguenz,0.75,Chtouka-Aït Baha,85.34824972933959,
860,Bouhaira,Essaouira,1,Essaouira,0.588,Bouarfa,0.8,Figuig,85.38433778419343,
861,Bouhamza,Azilal,1,Taounza,0.533,Bouhmame,0.75,Sidi Bennour,85.42042583904727,
862,"S,Abder",Taounate,1,Jbabra,0.462,Sidi Jaber,0.588,Béni Mellal,85.45651389390112,
863,S.A.Elhadi,Sidi Kacem,1,Selfat,0.5,Sahel Chamali,0.609,Larache,85.49260194875497,
864,S.A.S,Essaouira,1,Meskala,0.333,Sfassif,0.5,Khemisset,85.5286900036088,
865,S.Abderhma,Taounate,1,Jbabra,0.5,Sidi Abdelkrim,0.583,Berrechid,85.56477805846265,
866,Sebt Bni Guerfet,Larache,1,Bni Garfett,0.667,Bni Garfett,0.667,Larache,85.6008661133165,
867,Sebt Kdim,Tétouan,1,Bni Karrich,0.4,Souk Kdim,0.667,Fahs-Anjra,85.63695416817033,
868,Sebt Lagfifat,Taroudant,1,Lakhnafif,0.455,Lagfifat,0.762,Chtouka-Aït Baha,85.67304222302418,
869,Sebt lgardane,Taroudant,1,El Guerdane,0.667,El Guerdane,0.667,Taroudant,85.70913027787802,
870,Sekour,Boulemane,1,Missour,0.615,Nekkour,0.769,Al Hoceïma,85.74521833273187,
871,S.Sebt,Béni Mellal,1,Semguet,0.462,Assebbab,0.571,Guercif,85.78130638758572,
872,S/Abdelah Cherif,Ouezzane,1,Sidi Ahmed Cherif,0.667,Sidi Ahmed Cherif,0.667,Ouezzane,85.81739444243955,
873,S;Mokhfi,Taounate,1,Sidi El Mokhfi,0.636,Sidi El Mokhfi,0.636,Taounate,85.8534824972934,
874,SI sidi yahya,Sidi Slimane,1,Sidi Al Kamel,0.538,Khemis Sidi Yahya,0.8,Khemisset,85.88957055214723,
875,Sabati,Fès,1,Louadaine,0.4,Rabat,0.727,Rabat,85.92565860700108,
876,Sahrij,Azilal,1,Aït Majden,0.375,Assahrij,0.857,El Kelâa des Sraghna,85.96174666185493,
877,Samsa,Tétouan,1,Saddina,0.5,Sgamna,0.727,Khouribga,85.99783471670877,
878,Sanit Rmel,Tétouan,1,Sahtryine,0.421,Ait Ouribel,0.667,Khemisset,86.03392277156262,
879,S H O hamdtidzi,Essaouira,1,Sidi H'Mad Ou Hamed,0.588,Sidi H'Mad Ou Hamed,0.588,Essaouira,86.07001082641645,
880,S Y B A,Al Haouz,1,Sidi Badhaj,0.444,Sidi M'Bark,0.556,Sidi Ifni,86.1060988812703,
881,"S,A,Benaissa",Sidi Kacem,1,Mkansa,0.444,Sidi Ahmed Benaissa,0.645,Ouezzane,86.14218693612415,
882,Sidi Yahia,Taounate,1,Sidi El Mokhfi,0.583,Sidi Aissa,0.8,Safi,86.17827499097798,
883,Sarsar,Larache,1,Ksar Bjir,0.533,Smara,0.727,Es-Semara,86.21436304583183,
884,Sas,Essaouira,1,Meskala,0.4,Sfassif,0.6,Khemisset,86.25045110068567,
885,Sbt Lagfifat,Taroudant,1,Lakhnafif,0.476,Lagfifat,0.8,Chtouka-Aït Baha,86.28653915553951,
886,Sebt,Taroudant,1,Sidi Borja,0.286,Settat,0.6,Settat,86.32262721039336,
887,Bouigra,Chtouka-Aït Baha,1,Tizoughrane,0.556,Biougra,0.857,Inezgane-Aït Melloul,86.3587152652472,
888,Boujarrah,Tétouan,1,Bni Karrich,0.5,Bouarfa,0.75,Figuig,86.39480332010105,
889,Boujdian,Larache,1,Souaken,0.533,Oujda,0.769,Oujda-Angad,86.4308913749549,
890,Boukhalef,Guercif,1,Bouchaouene,0.6,Bouhmame,0.706,Sidi Bennour,86.46697942980873,
891,Boukora,Chefchaouen,1,Bni Bouzra,0.588,Bouskoura,0.875,Nouaceur,86.50306748466258,
892,Boukorra,Chefchaouen,1,Bni Bouzra,0.556,Bouskoura,0.824,Nouaceur,86.53915553951641,
893,Bni ahmed,Al Hoceïma,1,Bni Hadifa,0.632,Ben Ahmed,0.889,Khouribga,86.57524359437026,
894,Bnimaati,Settat,1,Mniaa,0.615,Bni Ayat,0.75,Azilal,86.61133164922411,
895,Bojediane,Larache,1,Sidi Lyamani,0.381,Bou Jedyane,0.8,Ouezzane,86.64741970407795,
896,Bolaajlat,Taroudant,1,Lamhara,0.5,Sidi Boulaalam,0.609,Essaouira,86.6835077589318,
897,Borj Mechkouk,Taounate,1,Bouhouda,0.476,Bir Mezoui,0.609,Khouribga,86.71959581378563,
898,Afellaisen,Chichaoua,1,Afalla Issen,0.818,Afalla Issen,0.818,Chichaoua,86.75568386863948,
899,Agdal,Fès,1,Ain Bida,0.462,Imgdal,0.727,Al Haouz,86.79177192349333,
900,Agdime,Tinghir,1,Imider,0.5,Agoudim,0.769,Midelt,86.82785997834716,
901,Aghbalo K,Sefrou,1,Aghbalou Aqorar,0.667,Aghbalou,0.824,Khénifra,86.86394803320101,
902,Aghwatime,Al Haouz,1,Aghouatim,0.778,Aghouatim,0.778,Al Haouz,86.90003608805485,
903,Aglou,Agadir-Ida Ou Tanane,1,Taghazout,0.571,Aghbalou,0.769,Khénifra,86.9361241429087,
904,Sidi Abdellah Rhamna,Settat,1,Sidi Abdelkhaleq,0.667,Sidi Abdallah Ghiat,0.769,Marrakech,86.97221219776254,
905,Sidi Ahmed Tadli,Sefrou,1,Sidi Youssef Ben Ahmed,0.526,Sidi Ahmed El Khadir,0.778,El Kelâa des Sraghna,87.00830025261638,
906,Sidi Ahmed Zerrouk,Taza,1,Bab Marzouka,0.4,Sidi Ahmed Cherif,0.743,Ouezzane,87.04438830747023,
907,Sidi Amer,Meknès,1,Nzala Bni Ammar,0.417,Sidi Amar,0.889,Khénifra,87.08047636232408,
908,Sidi Amer Hadi,Sidi Kacem,1,Sidi Kacem,0.583,Sidi Ameur Al Hadi,0.875,Ouezzane,87.11656441717791,
909,Sidi Brahim,Fès,1,Sidi Hrazem,0.727,Sidi Borja,0.762,Taroudant,87.15265247203176,
910,Sidi Driss,El Kelâa des Sraghna,1,Sidi Moussa,0.667,Sidi Aissa,0.8,Safi,87.1887405268856,
911,Sidi Ghayat,Al Haouz,1,Sidi Badhaj,0.636,Sidi Aayad,0.762,Midelt,87.22482858173944,
912,Sidi Khyar,Sefrou,1,Kandar Sidi Khiar,0.667,Sidi Amar,0.737,Khénifra,87.2609166365933,
913,Sidi Mbraek,Sidi Ifni,1,Sidi M'Bark,0.818,Sidi M'Bark,0.818,Sidi Ifni,87.29700469144713,
914,Abdellah Chefchaouni,Agadir-Ida Ou Tanane,1,Adaghas,0.37,Chefchaouen,0.645,Chefchaouen,87.33309274630098,
915,Abdellah Chefchaouni,Ouarzazate,1,Afella N'Dra,0.438,Chefchaouen,0.645,Chefchaouen,87.36918080115481,
916,Bouallou,Taounate,1,Bouarouss,0.706,Bouhlou,0.8,Taza,87.40526885600866,
917,Bouaziar,Azilal,1,Azilal,0.571,Aziar,0.769,Agadir-Ida Ou Tanane,87.44135691086251,
918,Bouazoune,Taounate,1,Ouaouzgane,0.737,Boulaouane,0.842,Sidi Bennour,87.47744496571634,
919,Boubaan,Nador,1,Bouarg,0.615,Boukraa,0.714,Laâyoune,87.5135330205702,
920,Boubria,Berkane,1,Boughriba,0.75,Ourika,0.769,Al Haouz,87.54962107542403,
921,Bouchamate,Taounate,1,Bouadel,0.588,Bouhmame,0.778,Sidi Bennour,87.58570913027788,
922,Bouchibat,Al Hoceïma,1,Boudinar,0.588,Boughriba,0.778,Berkane,87.62179718513173,
923,Bni Saden,Sefrou,1,Bir Tamtam,0.421,Bni Said,0.824,Tétouan,87.65788523998556,
924,Ait boyoussef,Tinghir,1,Ait Ouassif,0.75,Ait Haddou Youssef,0.774,Taroudant,87.69397329483941,
925,Ait gmat,Tinghir,1,Aït Hani,0.625,Ait Mait,0.875,Driouch,87.73006134969326,
926,Ait hadouch,Tinghir,1,Ait Youl,0.632,Ait Hammou,0.762,Rehamna,87.7661494045471,
927,Abdellah Chefchaouni,Tinghir,1,Ferkla El Oulia,0.4,Chefchaouen,0.645,Chefchaouen,87.80223745940094,
928,Ad Sayeh,Essaouira,1,Sidi Ahmed Essayeh,0.615,Aday,0.667,Assa-Zag,87.83832551425478,
929,Admam,Al Hoceïma,1,Senada,0.545,Oulad Zmam,0.667,Fquih Ben Salah,87.87441356910863,
930,Tabarrant,Al Hoceïma,1,Chakran,0.5,Tabant,0.8,Azilal,87.91050162396247,
931,Tabolkhirte,Tinghir,1,Tinghir,0.444,Taourirt,0.632,Taourirt,87.94658967881631,
932,Tabrent,Al Hoceïma,1,Targuist,0.533,Tabant,0.769,Azilal,87.98267773367016,
933,Sidi ahmed Tadeli,Sefrou,1,Sidi Youssef Ben Ahmed,0.513,Sidi Ahmed Ou Abdellah,0.769,Taroudant,88.018765788524,
934,Sidi boujida,Fès,1,Ain Bida,0.6,Sidi Bouhria,0.833,Berkane,88.05485384337784,
935,Sidi ghiate,Al Haouz,1,Ghmate,0.588,Sidi Ghanem,0.818,Chichaoua,88.09094189823169,
936,Sidi khyar,Sefrou,1,Kandar Sidi Khiar,0.667,Sidi Amar,0.737,Khénifra,88.12702995308553,
937,Sidi ouabdellah,Taroudant,1,Sidi Ahmed Ou Abdellah,0.811,Sidi Bouabdelli,0.867,Tiznit,88.16311800793937,
938,Sidi-Yahia,Taounate,1,Sidi El Mokhfi,0.583,Sidi Aissa,0.8,Safi,88.19920606279321,
939,Sidi-Yahia Ben,Taounate,1,Sidi Yahya Bni Zeroual,0.667,Sidi Yahya Zaer,0.759,Skhirate-Témara,88.23529411764706,
940,SidiAhmed Tadli,Sefrou,1,Sidi Youssef Ben Ahmed,0.486,Sidi Ahmed El Khadir,0.743,El Kelâa des Sraghna,88.2713821725009,
941,Smd,Chichaoua,1,Saidate,0.4,Smià,0.571,Taza,88.30747022735474,
942,Souk Lhad,Chefchaouen,1,Oued Malha,0.632,Souk Tolba,0.737,Larache,88.34355828220859,
943,Sidi Yahya,Sidi Slimane,1,Sidi Al Kamel,0.609,Sidi Yahya Zaer,0.8,Skhirate-Témara,88.37964633706243,
944,A/ Chefk,Al Haouz,1,Ahl Tifnoute,0.316,Ain Chkef,0.75,Fès,88.41573439191627,
945,A/Hmmou,Al Hoceïma,1,Izemmouren,0.471,Ait Hammou,0.824,Rehamna,88.45182244677012,
946,Takyout,El Kelâa des Sraghna,1,Taouzint,0.667,Takoucht,0.8,Essaouira,88.48791050162396,
947,Tamadite,Taounate,1,Tamedit,0.8,Tamedit,0.8,Taounate,88.5239985564778,
948,Tamait Oufella,Agadir-Ida Ou Tanane,1,Ida Ou Guelloul,0.483,Ait Ouallal,0.72,Zagora,88.56008661133166,
949,Tamaounza,Agadir-Ida Ou Tanane,1,Taghazout,0.556,Taounza,0.875,Azilal,88.59617466618549,
950,Tamassint,Al Hoceïma,1,Targuist,0.471,Tissint,0.75,Tata,88.63226272103934,
951,Tamsemen,Driouch,1,Temsamane,0.471,Tamezmoute,0.667,Zagora,88.66835077589317,
952,Tamsslout,Taroudant,1,Tamaloukte,0.737,Tameslouht,0.842,Al Haouz,88.70443883074702,
953,Souk Tlat,Sidi Kacem,1,Selfat,0.533,Souk Tolba,0.842,Larache,88.74052688560087,
954,Souk laarbia,Taounate,1,Oudka,0.471,Souk Tolba,0.636,Larache,88.7766149404547,
955,Sraghna,Sefrou,1,Mtarnagha,0.625,Serghina,0.8,Boulemane,88.81270299530856,
956,Syba,Agadir-Ida Ou Tanane,1,Imsouane,0.333,Sbouya,0.6,Sidi Ifni,88.84879105016239,
957,Syba,Azilal,1,Tabant,0.4,Sbouya,0.6,Sidi Ifni,88.88487910501624,
958,Syba,Essaouira,1,Bizdad,0.4,Sbouya,0.6,Sidi Ifni,88.92096715987009,
