province,region,annee,mois,cas_predits,ci_lower_95,ci_upper_95
Moulay Yacoub,Fès-Meknès,2043,7,0.35609067406968425,0.0,0.9817536160491716
Moulay Yacoub,Fès-Meknès,2043,8,0.3474264476789854,0.0,0.9649384808406585
Moulay Yacoub,Fès-Meknès,2043,9,0.3500164321885814,0.0,0.9699725195537685
Moulay Yacoub,Fès-Meknès,2043,10,0.34475588874919477,0.0,0.9597341367590515
Moulay Yacoub,Fès-Meknès,2043,11,0.3450064035973459,0.0,0.960222393100971
Moulay Yacoub,Fès-Meknès,2043,12,0.34674279739381536,0.0,0.9636049685443013
Moulay Yacoub,Fès-Meknès,2044,1,0.3482891473417191,0.0,0.9666141999449451
Moulay Yacoub,Fès-Meknès,2044,2,0.3471070816611386,0.0,0.9643138788078419
Moulay Yacoub,Fès-Meknès,2044,3,0.34775663211307484,0.0,0.9655780400739394
Moulay Yacoub,Fès-Meknès,2044,4,0.34663226759194465,0.0,0.9633900214415524
Moulay Yacoub,Fès-Meknès,2044,5,0.35216025600196355,0.0,0.9741346676806595
Moulay Yacoub,Fès-Meknès,2044,6,0.3531148782972016,0.0,0.9759883895552348
Moulay Yacoub,Fès-Meknès,2044,7,0.35612447575723855,0.0,0.9818190414528483
Moulay Yacoub,Fès-Meknès,2044,8,0.346858722334385,0.0,0.9638331385682517
Moulay Yacoub,Fès-Meknès,2044,9,0.3500164321885814,0.0,0.9699725195537685
Moulay Yacoub,Fès-Meknès,2044,10,0.34475588874919477,0.0,0.9597341367590515
Moulay Yacoub,Fès-Meknès,2044,11,0.3450064035973459,0.0,0.960222393100971
Moulay Yacoub,Fès-Meknès,2044,12,0.34674279739381536,0.0,0.9636049685443013
Moulay Yacoub,Fès-Meknès,2045,1,0.3482891473417191,0.0,0.9666141999449451
Moulay Yacoub,Fès-Meknès,2045,2,0.3471040477484265,0.0,0.9643079731128202
Moulay Yacoub,Fès-Meknès,2045,3,0.34775663211307484,0.0,0.9655780400739394
Moulay Yacoub,Fès-Meknès,2045,4,0.34663226759194465,0.0,0.9633900214415524
Moulay Yacoub,Fès-Meknès,2045,5,0.3521958835633891,0.0,0.9742037749060053
Moulay Yacoub,Fès-Meknès,2045,6,0.35367204319022366,0.0,0.9770689745900112
Moulay Yacoub,Fès-Meknès,2045,7,0.35612447575723855,0.0,0.9818190414528483
Moulay Yacoub,Fès-Meknès,2045,8,0.346858722334385,0.0,0.9638331385682517
Moulay Yacoub,Fès-Meknès,2045,9,0.35002633892297114,0.0,0.9699917644376983
Moulay Yacoub,Fès-Meknès,2045,10,0.3448238072943702,0.0,0.9598665173302057
Moulay Yacoub,Fès-Meknès,2045,11,0.3450064035973459,0.0,0.960222393100971
Moulay Yacoub,Fès-Meknès,2045,12,0.34674279739381536,0.0,0.9636049685443013
Médiouna,Casablanca-Settat,2025,1,0.01803211032831308,0.0,0.1586498340203112
Médiouna,Casablanca-Settat,2025,2,0.018038513982951015,0.0,0.15868280365904222
Médiouna,Casablanca-Settat,2025,3,0.017963653890953134,0.0,0.1582971218496709
Médiouna,Casablanca-Settat,2025,4,0.018021834522307885,0.0,0.1585969196834812
Médiouna,Casablanca-Settat,2025,5,0.018109830737175134,0.0,0.1590497029430874
Médiouna,Casablanca-Settat,2025,6,0.018115612958063177,0.0,0.15907942796181618
Médiouna,Casablanca-Settat,2025,7,0.0180151495213714,0.0,0.1585624901337762
Médiouna,Casablanca-Settat,2025,8,0.017944549765167843,0.0,0.15819860554086426
Médiouna,Casablanca-Settat,2025,9,0.018101071139245587,0.0,0.15900466553622913
Médiouna,Casablanca-Settat,2025,10,0.018054543886762336,0.0,0.15876531650067757
Médiouna,Casablanca-Settat,2025,11,0.01800005301049052,0.0,0.15848472238810735
Médiouna,Casablanca-Settat,2025,12,0.018077058819345817,0.0,0.1588811667770588
Médiouna,Casablanca-Settat,2026,1,0.01803211032831308,0.0,0.1586498340203112
Médiouna,Casablanca-Settat,2026,2,0.018038513982951015,0.0,0.15868280365904222
Médiouna,Casablanca-Settat,2026,3,0.017963653890953134,0.0,0.1582971218496709
Médiouna,Casablanca-Settat,2026,4,0.018021834522307885,0.0,0.1585969196834812
Médiouna,Casablanca-Settat,2026,5,0.018109830737175134,0.0,0.1590497029430874
Médiouna,Casablanca-Settat,2026,6,0.018115612958063177,0.0,0.15907942796181618
Médiouna,Casablanca-Settat,2026,7,0.0180151495213714,0.0,0.1585624901337762
Médiouna,Casablanca-Settat,2026,8,0.017965333392078356,0.0,0.15830578093779563
Médiouna,Casablanca-Settat,2026,9,0.018101071139245587,0.0,0.15900466553622913
Médiouna,Casablanca-Settat,2026,10,0.018054543886762336,0.0,0.15876531650067757
Médiouna,Casablanca-Settat,2026,11,0.01800005301049052,0.0,0.15848472238810735
Médiouna,Casablanca-Settat,2026,12,0.018077058819345817,0.0,0.1588811667770588
Médiouna,Casablanca-Settat,2027,1,0.01803211032831308,0.0,0.1586498340203112
Médiouna,Casablanca-Settat,2027,2,0.018038513982951015,0.0,0.15868280365904222
Médiouna,Casablanca-Settat,2027,3,0.017963653890953134,0.0,0.1582971218496709
Médiouna,Casablanca-Settat,2027,4,0.018021834522307885,0.0,0.1585969196834812
Médiouna,Casablanca-Settat,2027,5,0.0181272334648541,0.0,0.15913915605850043
Médiouna,Casablanca-Settat,2027,6,0.018115612958063177,0.0,0.15907942796181618
Médiouna,Casablanca-Settat,2027,7,0.0180151495213714,0.0,0.1585624901337762
Médiouna,Casablanca-Settat,2027,8,0.017965333392078356,0.0,0.15830578093779563
Médiouna,Casablanca-Settat,2027,9,0.018101071139245587,0.0,0.15900466553622913
Médiouna,Casablanca-Settat,2027,10,0.018054543886762336,0.0,0.15876531650067757
Médiouna,Casablanca-Settat,2027,11,0.01800005301049052,0.0,0.15848472238810735
Médiouna,Casablanca-Settat,2027,12,0.018077058819345817,0.0,0.1588811667770588
Médiouna,Casablanca-Settat,2028,1,0.01803211032831308,0.0,0.1586498340203112
Médiouna,Casablanca-Settat,2028,2,0.018038513982951015,0.0,0.15868280365904222
Médiouna,Casablanca-Settat,2028,3,0.017963653890953134,0.0,0.1582971218496709
Médiouna,Casablanca-Settat,2028,4,0.018021834522307885,0.0,0.1585969196834812
Médiouna,Casablanca-Settat,2028,5,0.0181272334648541,0.0,0.15913915605850043
Médiouna,Casablanca-Settat,2028,6,0.018115612958063177,0.0,0.15907942796181618
Médiouna,Casablanca-Settat,2028,7,0.017980880427530523,0.0,0.1583859239493008
Médiouna,Casablanca-Settat,2028,8,0.017965333392078356,0.0,0.15830578093779563
Médiouna,Casablanca-Settat,2028,9,0.018101071139245587,0.0,0.15900466553622913
Médiouna,Casablanca-Settat,2028,10,0.018054543886762336,0.0,0.15876531650067757
Médiouna,Casablanca-Settat,2028,11,0.01800005301049052,0.0,0.15848472238810735
Médiouna,Casablanca-Settat,2028,12,0.018077058819345817,0.0,0.1588811667770588
Médiouna,Casablanca-Settat,2029,1,0.01803211032831308,0.0,0.1586498340203112
Médiouna,Casablanca-Settat,2029,2,0.018038513982951015,0.0,0.15868280365904222
Médiouna,Casablanca-Settat,2029,3,0.017963653890953134,0.0,0.1582971218496709
Médiouna,Casablanca-Settat,2029,4,0.018021834522307885,0.0,0.1585969196834812
Médiouna,Casablanca-Settat,2029,5,0.0181272334648541,0.0,0.15913915605850043
Médiouna,Casablanca-Settat,2029,6,0.018115612958063177,0.0,0.15907942796181618
Médiouna,Casablanca-Settat,2029,7,0.017980880427530523,0.0,0.1583859239493008
Médiouna,Casablanca-Settat,2029,8,0.017965333392078356,0.0,0.15830578093779563
Médiouna,Casablanca-Settat,2029,9,0.018101071139245587,0.0,0.15900466553622913
Médiouna,Casablanca-Settat,2029,10,0.018054543886762336,0.0,0.15876531650067757
Médiouna,Casablanca-Settat,2029,11,0.01800005301049052,0.0,0.15848472238810735
Médiouna,Casablanca-Settat,2029,12,0.018077058819345817,0.0,0.1588811667770588
Médiouna,Casablanca-Settat,2030,1,0.01803211032831308,0.0,0.1586498340203112
Médiouna,Casablanca-Settat,2030,2,0.018038513982951015,0.0,0.15868280365904222
Médiouna,Casablanca-Settat,2030,3,0.017963653890953134,0.0,0.1582971218496709
Médiouna,Casablanca-Settat,2030,4,0.018021834522307885,0.0,0.1585969196834812
Médiouna,Casablanca-Settat,2030,5,0.0181272334648541,0.0,0.15913915605850043
Médiouna,Casablanca-Settat,2030,6,0.018115612958063177,0.0,0.15907942796181618
Médiouna,Casablanca-Settat,2030,7,0.017980880427530523,0.0,0.1583859239493008
Médiouna,Casablanca-Settat,2030,8,0.017965333392078356,0.0,0.15830578093779563
Médiouna,Casablanca-Settat,2030,9,0.018101071139245587,0.0,0.15900466553622913
Médiouna,Casablanca-Settat,2030,10,0.018054543886762336,0.0,0.15876531650067757
Médiouna,Casablanca-Settat,2030,11,0.01800005301049052,0.0,0.15848472238810735
Médiouna,Casablanca-Settat,2030,12,0.018077058819345817,0.0,0.1588811667770588
Médiouna,Casablanca-Settat,2031,1,0.01803211032831308,0.0,0.1586498340203112
Médiouna,Casablanca-Settat,2031,2,0.01803729476501432,0.0,0.1586765267546404
Médiouna,Casablanca-Settat,2031,3,0.017963653890953134,0.0,0.1582971218496709
Médiouna,Casablanca-Settat,2031,4,0.018021834522307885,0.0,0.1585969196834812
Médiouna,Casablanca-Settat,2031,5,0.0181272334648541,0.0,0.15913915605850043
Médiouna,Casablanca-Settat,2031,6,0.018115612958063177,0.0,0.15907942796181618
Médiouna,Casablanca-Settat,2031,7,0.017980880427530523,0.0,0.1583859239493008
Médiouna,Casablanca-Settat,2031,8,0.017965333392078356,0.0,0.15830578093779563
Médiouna,Casablanca-Settat,2031,9,0.018101071139245587,0.0,0.15900466553622913
Médiouna,Casablanca-Settat,2031,10,0.018054543886762336,0.0,0.15876531650067757
Médiouna,Casablanca-Settat,2031,11,0.01800005301049052,0.0,0.15848472238810735
Médiouna,Casablanca-Settat,2031,12,0.018077058819345817,0.0,0.1588811667770588
Médiouna,Casablanca-Settat,2032,1,0.01803211032831308,0.0,0.1586498340203112
Médiouna,Casablanca-Settat,2032,2,0.01803729476501432,0.0,0.1586765267546404
Médiouna,Casablanca-Settat,2032,3,0.017963653890953134,0.0,0.1582971218496709
Médiouna,Casablanca-Settat,2032,4,0.018021834522307885,0.0,0.1585969196834812
Médiouna,Casablanca-Settat,2032,5,0.0181272334648541,0.0,0.15913915605850043
Médiouna,Casablanca-Settat,2032,6,0.018115612958063177,0.0,0.15907942796181618
Médiouna,Casablanca-Settat,2032,7,0.017980880427530523,0.0,0.1583859239493008
Médiouna,Casablanca-Settat,2032,8,0.017965333392078356,0.0,0.15830578093779563
Médiouna,Casablanca-Settat,2032,9,0.018101071139245587,0.0,0.15900466553622913
Médiouna,Casablanca-Settat,2032,10,0.018054543886762336,0.0,0.15876531650067757
Médiouna,Casablanca-Settat,2032,11,0.01800005301049052,0.0,0.15848472238810735
Médiouna,Casablanca-Settat,2032,12,0.018077058819345817,0.0,0.1588811667770588
Médiouna,Casablanca-Settat,2033,1,0.01803211032831308,0.0,0.1586498340203112
Médiouna,Casablanca-Settat,2033,2,0.01803729476501432,0.0,0.1586765267546404
Médiouna,Casablanca-Settat,2033,3,0.017963653890953134,0.0,0.1582971218496709
Médiouna,Casablanca-Settat,2033,4,0.018021834522307885,0.0,0.1585969196834812
Médiouna,Casablanca-Settat,2033,5,0.0181272334648541,0.0,0.15913915605850043
Médiouna,Casablanca-Settat,2033,6,0.018115612958063177,0.0,0.15907942796181618
Médiouna,Casablanca-Settat,2033,7,0.017980880427530523,0.0,0.1583859239493008
Médiouna,Casablanca-Settat,2033,8,0.017965333392078356,0.0,0.15830578093779563
Médiouna,Casablanca-Settat,2033,9,0.018101071139245587,0.0,0.15900466553622913
Médiouna,Casablanca-Settat,2033,10,0.018054543886762336,0.0,0.15876531650067757
Médiouna,Casablanca-Settat,2033,11,0.01800005301049052,0.0,0.15848472238810735
Médiouna,Casablanca-Settat,2033,12,0.018077058819345817,0.0,0.1588811667770588
Médiouna,Casablanca-Settat,2034,1,0.01803211032831308,0.0,0.1586498340203112
Médiouna,Casablanca-Settat,2034,2,0.01803729476501432,0.0,0.1586765267546404
Médiouna,Casablanca-Settat,2034,3,0.017963653890953134,0.0,0.1582971218496709
Médiouna,Casablanca-Settat,2034,4,0.018021834522307885,0.0,0.1585969196834812
Médiouna,Casablanca-Settat,2034,5,0.0181272334648541,0.0,0.15913915605850043
Médiouna,Casablanca-Settat,2034,6,0.018115612958063177,0.0,0.15907942796181618
Médiouna,Casablanca-Settat,2034,7,0.017980880427530523,0.0,0.1583859239493008
Médiouna,Casablanca-Settat,2034,8,0.017965333392078356,0.0,0.15830578093779563
Médiouna,Casablanca-Settat,2034,9,0.018101071139245587,0.0,0.15900466553622913
Médiouna,Casablanca-Settat,2034,10,0.018054543886762336,0.0,0.15876531650067757
Médiouna,Casablanca-Settat,2034,11,0.01800005301049052,0.0,0.15848472238810735
Médiouna,Casablanca-Settat,2034,12,0.018077058819345817,0.0,0.1588811667770588
Médiouna,Casablanca-Settat,2035,1,0.01803211032831308,0.0,0.1586498340203112
Médiouna,Casablanca-Settat,2035,2,0.01803729476501432,0.0,0.1586765267546404
Médiouna,Casablanca-Settat,2035,3,0.017963653890953134,0.0,0.1582971218496709
Médiouna,Casablanca-Settat,2035,4,0.018021834522307885,0.0,0.1585969196834812
Médiouna,Casablanca-Settat,2035,5,0.0181272334648541,0.0,0.15913915605850043
Médiouna,Casablanca-Settat,2035,6,0.018115612958063177,0.0,0.15907942796181618
Médiouna,Casablanca-Settat,2035,7,0.017980880427530523,0.0,0.1583859239493008
Médiouna,Casablanca-Settat,2035,8,0.017965333392078356,0.0,0.15830578093779563
Médiouna,Casablanca-Settat,2035,9,0.01810107113978516,0.0,0.1590046655390036
Médiouna,Casablanca-Settat,2035,10,0.018054543886762336,0.0,0.15876531650067757
Médiouna,Casablanca-Settat,2035,11,0.01800005301049052,0.0,0.15848472238810735
Médiouna,Casablanca-Settat,2035,12,0.018077058819345817,0.0,0.1588811667770588
Médiouna,Casablanca-Settat,2036,1,0.01803211032831308,0.0,0.1586498340203112
Médiouna,Casablanca-Settat,2036,2,0.01803729476501432,0.0,0.1586765267546404
Médiouna,Casablanca-Settat,2036,3,0.017963653890953134,0.0,0.1582971218496709
Médiouna,Casablanca-Settat,2036,4,0.018021834522307885,0.0,0.1585969196834812
Médiouna,Casablanca-Settat,2036,5,0.018127060330208854,0.0,0.15913826626541763
Médiouna,Casablanca-Settat,2036,6,0.018115612958063177,0.0,0.15907942796181618
Médiouna,Casablanca-Settat,2036,7,0.017980880427530523,0.0,0.1583859239493008
Médiouna,Casablanca-Settat,2036,8,0.017965333392078356,0.0,0.15830578093779563
Médiouna,Casablanca-Settat,2036,9,0.01810107113978516,0.0,0.1590046655390036
Médiouna,Casablanca-Settat,2036,10,0.018054543886762336,0.0,0.15876531650067757
Médiouna,Casablanca-Settat,2036,11,0.018001617950819088,0.0,0.15849278505170736
Médiouna,Casablanca-Settat,2036,12,0.018077058819345817,0.0,0.1588811667770588
Médiouna,Casablanca-Settat,2037,1,0.01803211032831308,0.0,0.1586498340203112
Médiouna,Casablanca-Settat,2037,2,0.01803729476501432,0.0,0.1586765267546404
Médiouna,Casablanca-Settat,2037,3,0.017963653890953134,0.0,0.1582971218496709
Médiouna,Casablanca-Settat,2037,4,0.018021834522307885,0.0,0.1585969196834812
Médiouna,Casablanca-Settat,2037,5,0.018127060330208854,0.0,0.15913826626541763
Médiouna,Casablanca-Settat,2037,6,0.018115612958063177,0.0,0.15907942796181618
Médiouna,Casablanca-Settat,2037,7,0.017980880427530523,0.0,0.1583859239493008
Médiouna,Casablanca-Settat,2037,8,0.017965333392078356,0.0,0.15830578093779563
Médiouna,Casablanca-Settat,2037,9,0.01810107113978516,0.0,0.1590046655390036
Médiouna,Casablanca-Settat,2037,10,0.018054543886762336,0.0,0.15876531650067757
Médiouna,Casablanca-Settat,2037,11,0.018001617950819088,0.0,0.15849278505170736
Médiouna,Casablanca-Settat,2037,12,0.018077058819345817,0.0,0.1588811667770588
Médiouna,Casablanca-Settat,2038,1,0.018038513982951015,0.0,0.15868280365904222
Médiouna,Casablanca-Settat,2038,2,0.01803729476501432,0.0,0.1586765267546404
Médiouna,Casablanca-Settat,2038,3,0.017963653890953134,0.0,0.1582971218496709
Médiouna,Casablanca-Settat,2038,4,0.018021834522307885,0.0,0.1585969196834812
Médiouna,Casablanca-Settat,2038,5,0.018127060330208854,0.0,0.15913826626541763
Médiouna,Casablanca-Settat,2038,6,0.018115612958063177,0.0,0.15907942796181618
Médiouna,Casablanca-Settat,2038,7,0.017980880427530523,0.0,0.1583859239493008
Médiouna,Casablanca-Settat,2038,8,0.017965333392078356,0.0,0.15830578093779563
Médiouna,Casablanca-Settat,2038,9,0.01810107113978516,0.0,0.1590046655390036
Médiouna,Casablanca-Settat,2038,10,0.018054543886762336,0.0,0.15876531650067757
Médiouna,Casablanca-Settat,2038,11,0.018001617950819088,0.0,0.15849278505170736
Médiouna,Casablanca-Settat,2038,12,0.018077058819345817,0.0,0.1588811667770588
Médiouna,Casablanca-Settat,2039,1,0.018038513982951015,0.0,0.15868280365904222
Médiouna,Casablanca-Settat,2039,2,0.01803729476501432,0.0,0.1586765267546404
Médiouna,Casablanca-Settat,2039,3,0.017963653890953134,0.0,0.1582971218496709
Médiouna,Casablanca-Settat,2039,4,0.018021834522307885,0.0,0.1585969196834812
Médiouna,Casablanca-Settat,2039,5,0.018127060330208854,0.0,0.15913826626541763
Médiouna,Casablanca-Settat,2039,6,0.018039606781547524,0.0,0.1586884295905265
Médiouna,Casablanca-Settat,2039,7,0.017980880427530523,0.0,0.1583859239493008
Médiouna,Casablanca-Settat,2039,8,0.017965333392078356,0.0,0.15830578093779563
Médiouna,Casablanca-Settat,2039,9,0.01810107113978516,0.0,0.1590046655390036
Médiouna,Casablanca-Settat,2039,10,0.018054543886762336,0.0,0.15876531650067757
Médiouna,Casablanca-Settat,2039,11,0.018001617950819088,0.0,0.15849278505170736
Médiouna,Casablanca-Settat,2039,12,0.018077058819345817,0.0,0.1588811667770588
Médiouna,Casablanca-Settat,2040,1,0.018038513982951015,0.0,0.15868280365904222
Médiouna,Casablanca-Settat,2040,2,0.01803729476501432,0.0,0.1586765267546404
Médiouna,Casablanca-Settat,2040,3,0.017963653890953134,0.0,0.1582971218496709
Médiouna,Casablanca-Settat,2040,4,0.018021834522307885,0.0,0.1585969196834812
Médiouna,Casablanca-Settat,2040,5,0.018127060330208854,0.0,0.15913826626541763
Médiouna,Casablanca-Settat,2040,6,0.018039606781547524,0.0,0.1586884295905265
Médiouna,Casablanca-Settat,2040,7,0.017961672909028253,0.0,0.15828690803295933
Médiouna,Casablanca-Settat,2040,8,0.017965333392078356,0.0,0.15830578093779563
Médiouna,Casablanca-Settat,2040,9,0.01810107113978516,0.0,0.1590046655390036
Médiouna,Casablanca-Settat,2040,10,0.018054543886762336,0.0,0.15876531650067757
Médiouna,Casablanca-Settat,2040,11,0.018001617950819088,0.0,0.15849278505170736
Médiouna,Casablanca-Settat,2040,12,0.018077058819345817,0.0,0.1588811667770588
Médiouna,Casablanca-Settat,2041,1,0.018038513982951015,0.0,0.15868280365904222
Médiouna,Casablanca-Settat,2041,2,0.01803729476501432,0.0,0.1586765267546404
Médiouna,Casablanca-Settat,2041,3,0.017963653890953134,0.0,0.1582971218496709
Médiouna,Casablanca-Settat,2041,4,0.018021834522307885,0.0,0.1585969196834812
Médiouna,Casablanca-Settat,2041,5,0.018127060330208854,0.0,0.15913826626541763
Médiouna,Casablanca-Settat,2041,6,0.018039606781547524,0.0,0.1586884295905265
Médiouna,Casablanca-Settat,2041,7,0.017961672909028253,0.0,0.15828690803295933
Médiouna,Casablanca-Settat,2041,8,0.017965333392078356,0.0,0.15830578093779563
Médiouna,Casablanca-Settat,2041,9,0.01810107113978516,0.0,0.1590046655390036
Médiouna,Casablanca-Settat,2041,10,0.018054543886762336,0.0,0.15876531650067757
Médiouna,Casablanca-Settat,2041,11,0.018001617950819088,0.0,0.15849278505170736
Médiouna,Casablanca-Settat,2041,12,0.01807718591685282,0.0,0.15888182061041464
Médiouna,Casablanca-Settat,2042,1,0.018038513982951015,0.0,0.15868280365904222
Médiouna,Casablanca-Settat,2042,2,0.01803729476501432,0.0,0.1586765267546404
Médiouna,Casablanca-Settat,2042,3,0.017963653890953134,0.0,0.1582971218496709
Médiouna,Casablanca-Settat,2042,4,0.018021834522307885,0.0,0.1585969196834812
Médiouna,Casablanca-Settat,2042,5,0.018127060330208854,0.0,0.15913826626541763
Médiouna,Casablanca-Settat,2042,6,0.018039606781547524,0.0,0.1586884295905265
Médiouna,Casablanca-Settat,2042,7,0.017961672909028253,0.0,0.15828690803295933
Médiouna,Casablanca-Settat,2042,8,0.017965333392078356,0.0,0.15830578093779563
Médiouna,Casablanca-Settat,2042,9,0.01810107113978516,0.0,0.1590046655390036
Médiouna,Casablanca-Settat,2042,10,0.018054543886762336,0.0,0.15876531650067757
Médiouna,Casablanca-Settat,2042,11,0.018001617950819088,0.0,0.15849278505170736
Médiouna,Casablanca-Settat,2042,12,0.01807718591685282,0.0,0.15888182061041464
Médiouna,Casablanca-Settat,2043,1,0.018038513982951015,0.0,0.15868280365904222
Médiouna,Casablanca-Settat,2043,2,0.01803729476501432,0.0,0.1586765267546404
Médiouna,Casablanca-Settat,2043,3,0.017963653890953134,0.0,0.1582971218496709
Médiouna,Casablanca-Settat,2043,4,0.018021834522307885,0.0,0.1585969196834812
Médiouna,Casablanca-Settat,2043,5,0.018127060330208854,0.0,0.15913826626541763
Médiouna,Casablanca-Settat,2043,6,0.018039606781547524,0.0,0.1586884295905265
Médiouna,Casablanca-Settat,2043,7,0.01796157967943058,0.0,0.15828642733724863
Médiouna,Casablanca-Settat,2043,8,0.017965333392078356,0.0,0.15830578093779563
Médiouna,Casablanca-Settat,2043,9,0.01810107113978516,0.0,0.1590046655390036
Médiouna,Casablanca-Settat,2043,10,0.018054543886762336,0.0,0.15876531650067757
Médiouna,Casablanca-Settat,2043,11,0.018001617950819088,0.0,0.15849278505170736
Médiouna,Casablanca-Settat,2043,12,0.01807718591685282,0.0,0.15888182061041464
Médiouna,Casablanca-Settat,2044,1,0.018038513982951015,0.0,0.15868280365904222
Médiouna,Casablanca-Settat,2044,2,0.018033385361129375,0.0,0.1586563989416746
Médiouna,Casablanca-Settat,2044,3,0.017963653890953134,0.0,0.1582971218496709
Médiouna,Casablanca-Settat,2044,4,0.018021834522307885,0.0,0.1585969196834812
Médiouna,Casablanca-Settat,2044,5,0.018127060330208854,0.0,0.15913826626541763
Médiouna,Casablanca-Settat,2044,6,0.018039606781547524,0.0,0.1586884295905265
Médiouna,Casablanca-Settat,2044,7,0.01796157967943058,0.0,0.15828642733724863
Médiouna,Casablanca-Settat,2044,8,0.017965333392078356,0.0,0.15830578093779563
Médiouna,Casablanca-Settat,2044,9,0.01810107113978516,0.0,0.1590046655390036
Médiouna,Casablanca-Settat,2044,10,0.018054543886762336,0.0,0.15876531650067757
Médiouna,Casablanca-Settat,2044,11,0.018001617950819088,0.0,0.15849278505170736
Médiouna,Casablanca-Settat,2044,12,0.01807718591685282,0.0,0.15888182061041464
Médiouna,Casablanca-Settat,2045,1,0.018038513982951015,0.0,0.15868280365904222
Médiouna,Casablanca-Settat,2045,2,0.018033385361129375,0.0,0.1586563989416746
Médiouna,Casablanca-Settat,2045,3,0.017963653890953134,0.0,0.1582971218496709
Médiouna,Casablanca-Settat,2045,4,0.018021834522307885,0.0,0.1585969196834812
Médiouna,Casablanca-Settat,2045,5,0.018127060330208854,0.0,0.15913826626541763
Médiouna,Casablanca-Settat,2045,6,0.018039606781547524,0.0,0.1586884295905265
Médiouna,Casablanca-Settat,2045,7,0.0179644642131182,0.0,0.15830129970409898
Médiouna,Casablanca-Settat,2045,8,0.017965333392078356,0.0,0.15830578093779563
Médiouna,Casablanca-Settat,2045,9,0.01810107113978516,0.0,0.1590046655390036
Médiouna,Casablanca-Settat,2045,10,0.018054543886762336,0.0,0.15876531650067757
Médiouna,Casablanca-Settat,2045,11,0.018001617950819088,0.0,0.15849278505170736
Médiouna,Casablanca-Settat,2045,12,0.01807718591685282,0.0,0.15888182061041464
Nador,Oriental,2025,1,1.7549021236376374,0.0,3.640620410676746
Nador,Oriental,2025,2,1.7712655737381502,0.0,3.689748164675667
Nador,Oriental,2025,3,1.6669221355911543,0.0,3.4857736028545947
Nador,Oriental,2025,4,1.5113442036166616,0.0,3.1944006037611246
Nador,Oriental,2025,5,1.2487355765559487,0.0,2.7625368062050573
Nador,Oriental,2025,6,1.4308277857581242,0.0,3.116230805890103
Nador,Oriental,2025,7,1.127721713842783,0.0,2.5155888028384394
Nador,Oriental,2025,8,1.2313008587169958,0.0,2.7304704826363255
Nador,Oriental,2025,9,1.2173374711273566,0.0,2.694748406407543
Nador,Oriental,2025,10,1.3150540878391233,0.0,2.8784876787717355
Nador,Oriental,2025,11,1.3331644450044533,0.0,2.876227145751069
Nador,Oriental,2025,12,1.7986387866374902,0.0,3.740760476414068
Nador,Oriental,2026,1,1.7502714724195811,0.0,3.6351486146833962
Nador,Oriental,2026,2,1.7360342499784,0.0,3.643375074821498
Nador,Oriental,2026,3,1.62275243747534,0.0,3.4270275942484685
Nador,Oriental,2026,4,1.405650232337411,0.0,3.0505903042896563
Nador,Oriental,2026,5,1.2751956692354158,0.0,2.7995416911779563
Nador,Oriental,2026,6,1.4923497040812566,0.0,3.199468205820386
Nador,Oriental,2026,7,1.127722134746926,0.0,2.5155894055411863
Nador,Oriental,2026,8,1.2306750625295042,0.0,2.729262723582969
Nador,Oriental,2026,9,1.2173374711273566,0.0,2.694748406407543
Nador,Oriental,2026,10,1.3146650810909049,0.0,2.8776777511720653
Nador,Oriental,2026,11,1.2362783046651402,0.0,2.7410318180297812
Nador,Oriental,2026,12,1.7898309556975525,0.0,3.72903202098008
Nador,Oriental,2027,1,1.6578993483632638,0.0,3.512430484355305
Nador,Oriental,2027,2,1.7360342499784,0.0,3.6432837291417117
Nador,Oriental,2027,3,1.525843489495663,0.0,3.297511004808471
Nador,Oriental,2027,4,1.3708974385767245,0.0,3.003087111690336
Nador,Oriental,2027,5,1.28276690058421,0.0,2.810067797690754
Nador,Oriental,2027,6,1.5805358070907127,0.0,3.3184046760959234
Nador,Oriental,2027,7,1.2154728044904828,0.0,2.64094293552922
Nador,Oriental,2027,8,1.2306908319604082,0.0,2.7292847416980193
Nador,Oriental,2027,9,1.2173374711273566,0.0,2.694748406407543
Nador,Oriental,2027,10,1.3151427072191157,0.0,2.8783359342909565
Nador,Oriental,2027,11,1.2362783046651402,0.0,2.7410318180297812
Nador,Oriental,2027,12,1.877909265096928,0.0,3.8445900930865156
Nador,Oriental,2028,1,1.6050292845735143,0.0,3.442308123045038
Nador,Oriental,2028,2,1.7800975124780931,0.0,3.701306732571431
Nador,Oriental,2028,3,1.5262273103431818,0.0,3.2980218354192297
Nador,Oriental,2028,4,1.3708974385767245,0.0,3.003087111690336
Nador,Oriental,2028,5,1.30780686044559,0.0,2.8442596744706528
Nador,Oriental,2028,6,1.5629201452108374,0.0,3.2947023335488934
Nador,Oriental,2028,7,1.2682979814263553,0.0,2.716138618995334
Nador,Oriental,2028,8,1.2306908319604082,0.0,2.7292847416980193
Nador,Oriental,2028,9,1.2183434306287224,0.0,2.6969014559824496
Nador,Oriental,2028,10,1.3335274868347538,0.0,2.9038417312926814
Nador,Oriental,2028,11,1.2362783046651402,0.0,2.7410318180297812
Nador,Oriental,2028,12,2.068263403908826,0.040579782233125083,4.095947025584527
Nador,Oriental,2029,1,1.6138371155134519,0.0,3.454011798174615
