rang,Commune,Province,n_cas,suggestion_meme_province,score_meme_province,suggestion_globale,score_globale,province_suggestion_globale,cumsum_pct,DECISION_HUMAINE
484,Idaouguelloule,Essaouira,1,Sidi El Jazouli,0.483,Ida Ou Guelloul,0.897,Agadir-Ida Ou Tanane,72.31404958677686,
485,Houciema,Al Hoceïma,1,Al Hoceïma,0.667,Haouzia,0.667,El Jadida,72.35161532682194,
486,Jamaat Lamrasla,Safi,1,Lamrasla,0.696,Lamrasla,0.696,Safi,72.38918106686701,
487,Jabriénne,Ouezzane,1,Aïn Béida,0.333,Jabria,0.667,Sidi Bennour,72.42674680691209,
488,Iwareden,Azilal,1,Aït Majden,0.556,Mibladen,0.625,Midelt,72.46431254695717,
489,Issakssi,Azilal,1,Tisqi,0.462,Isseksi,0.8,Béni Mellal,72.50187828700226,
490,Irguita,Taroudant,1,Igli,0.545,Tizguite,0.667,Ifrane,72.53944402704734,
491,Imzilne,Tinghir,1,Imider,0.615,Idmine,0.769,Agadir-Ida Ou Tanane,72.5770097670924,
492,Imouzar Kendr,Sefrou,1,Imouzzer Kandar,0.786,Imouzzer Kandar,0.786,Sefrou,72.61457550713749,
493,Imgoune,Taroudant,1,Bigoudine,0.75,Imsouane,0.8,Agadir-Ida Ou Tanane,72.65214124718257,
494,Imgharne,Ouarzazate,1,Idelsane,0.5,Ighzrane,0.75,Taza,72.68970698722765,
495,Ikhourba,Béni Mellal,1,Boutferda,0.471,Khouribga,0.824,Khouribga,72.72727272727273,
496,Ijfi,Driouch,1,Ifarni,0.6,Tifni,0.667,Azilal,72.7648384673178,
497,Ihoudjjine,Azilal,1,Imi N'Oulaoune,0.417,Bigoudine,0.737,Taroudant,72.80240420736288,
498,Ihoudjine,Azilal,1,Imi N'Oulaoune,0.435,Bigoudine,0.778,Taroudant,72.83996994740797,
499,Ihchach,Essaouira,1,El Hanchane,0.444,Tichla,0.615,Aousserd,72.87753568745305,
500,Ighrmloulne,Tinghir,1,Aghbalou N'Kerdous,0.483,Tighedouine,0.636,Al Haouz,72.91510142749812,
501,Ighrem Amazdar,Tinghir,1,Taghzoute N'Ait Atta,0.412,Ighrem N'Ougdal,0.621,Ouarzazate,72.9526671675432,
502,Haoura,Guercif,1,Bouchaouene,0.471,Harhoura,0.857,Skhirate-Témara,72.99023290758828,
503,Haouara,Taza,1,Maghraoua,0.625,Laouamra,0.8,Larache,73.02779864763336,
504,Hana,El Kelâa des Sraghna,1,Hiadna,0.8,Hiadna,0.8,El Kelâa des Sraghna,73.06536438767844,
505,Hamria,Taounate,1,Zarkat,0.5,Lamrija,0.769,Guercif,73.10293012772351,
506,Hamd,Tinghir,1,Imider,0.4,Tamda,0.667,Rehamna,73.14049586776859,
507,Hal Merbea,Fquih Ben Salah,1,Hel Merbaa,0.8,Hel Merbaa,0.8,Fquih Ben Salah,73.17806160781367,
508,Had msila,Taza,1,Msila,0.714,Msila,0.714,Taza,73.21562734785876,
509,Had Sidi Abdellah,Rehamna,1,Sidi Abdallah,0.8,Sidi Abdallah,0.8,Rehamna,73.25319308790384,
510,Hachane,Essaouira,1,El Hanchane,0.778,El Hanchane,0.778,Essaouira,73.2907588279489,
511,H.Mohmadi,Béni Mellal,1,Sidi Hammadi,0.571,Mohammédia,0.632,Mohammedia,73.32832456799399,
512,H.Mohamadi,Béni Mellal,1,Sidi Hammadi,0.545,Mohammédia,0.7,Mohammedia,73.36589030803907,
513,Jiha-Soufla,Taounate,1,Thar Es-Souk,0.522,Toudgha Essoufla,0.667,Tinghir,73.40345604808415,
514,Jida,Tinghir,1,Tinejdad,0.5,Jaidate,0.727,Marrakech,73.44102178812922,
515,Jerf lmlha,Sidi Kacem,1,Ain Jemaa,0.421,Jorf El Melha,0.783,Ouezzane,73.4785875281743,
516,Jemeât old mimoun,Moulay Yacoub,1,Oulad Mimoun,0.621,Oulad Mimoun,0.621,Moulay Yacoub,73.51615326821938,
517,Jamat sidi ghayat,Al Haouz,1,Sidi Badhaj,0.5,Zaouiat Sidi Hamza,0.686,Midelt,73.55371900826447,
518,Guéliz,Al Haouz,1,Iguidi,0.5,Guelmim,0.769,Guelmim,73.59128474830955,
519,Guèliz,Al Haouz,1,Iguidi,0.5,Guelmim,0.769,Guelmim,73.62885048835462,
520,Gueldaman,Taza,1,Galdamane,0.778,Galdamane,0.778,Taza,73.6664162283997,
521,Gourziana,Taounate,1,Ourtzagh,0.588,Ourdana,0.75,Driouch,73.70398196844478,
522,Ghiyata gharb,Taza,1,Ghiata Al Gharbia,0.8,Ghiata Al Gharbia,0.8,Taza,73.74154770848986,
523,Karoil,Azilal,1,Azilal,0.5,Martil,0.667,Tétouan,73.77911344853494,
524,Kalaa-Ourache,Taounate,1,Abdelghaya Souahel,0.645,Larache,0.7,Larache,73.81667918858001,
525,Kalaa Sraghna,El Kelâa des Sraghna,1,El Kelâat Es-Sraghna,0.727,El Kelâat Es-Sraghna,0.727,El Kelâa des Sraghna,73.85424492862509,
526,Kalaa Magoune,Ouarzazate,1,Amerzgane,0.364,Kalaat M'Gouna,0.815,Tinghir,73.89181066867017,
527,Kaa Assrass,Chefchaouen,1,Al Hamra,0.421,Assaisse,0.632,Ouarzazate,73.92937640871526,
528,K_Ba_Mohamed,Taounate,1,Sidi Haj M’hamed,0.519,Karia Ba Mohamed,0.714,Moulay Yacoub,73.96694214876032,
529,K.Tadla,Béni Mellal,1,Kasba Tadla,0.667,Tamda,0.667,Rehamna,74.0045078888054,
530,Jnan nokbi,Fès,1,Ain Bida,0.556,Jnane Bouih,0.667,Youssoufia,74.04207362885049,
531,Jnan kastiyine,Larache,1,Ksar el-Kebir,0.296,Mrhassiyine,0.56,Meknès,74.07963936889557,
532,Jnan Ward,Fès,1,Ain Kansra,0.421,Ain Harrouda,0.571,Médiouna,74.11720510894065,
533,Hay Alfarah Im 14 N°5,Agadir-Ida Ou Tanane,1,Ait Aissi Ihahane,0.216,Moulay Brahim,0.485,Al Haouz,74.15477084898572,
534,Fahs anjra,Fahs-Anjra,1,Anjra,0.667,Lahsasna,0.667,Berrechid,74.1923365890308,
535,Fahs Anjra,Fahs-Anjra,1,Anjra,0.667,Lahsasna,0.667,Berrechid,74.22990232907588,
536,Kmis Anjra,Fahs-Anjra,1,Anjra,0.667,Anjra,0.667,Fahs-Anjra,74.26746806912097,
537,Khmiss anjra,Fahs-Anjra,1,Anjra,0.588,Kissane,0.632,Taounate,74.30503380916603,
538,Khmiss Anjra,Chefchaouen,1,Bni Mansour,0.348,Kissane,0.632,Taounate,74.34259954921112,
539,Khmiss AitAmira,Chtouka-Aït Baha,1,Ait Mzal,0.348,Ait Amira,0.667,Inezgane-Aït Melloul,74.3801652892562,
540,Khmis Anjra,Fahs-Anjra,1,Anjra,0.625,Khmis Ksiba,0.636,Rehamna,74.41773102930128,
541,Khmalca,Taounate,1,Khlalfa,0.714,Khlalfa,0.714,Taounate,74.45529676934636,
542,Kharba,Chtouka-Aït Baha,1,Tabia,0.545,Hrara,0.727,Safi,74.49286250939143,
543,Khandak Zeboua,Tétouan,1,Al Kharroub,0.4,Had Boumoussa,0.593,Fquih Ben Salah,74.53042824943651,
544,"Kelaat M,",Tinghir,1,Kalaat M'Gouna,0.609,Kalaat M'Gouna,0.609,Tinghir,74.5679939894816,
545,Kebdani,Nador,1,Iksane,0.462,Dar El Kebdani,0.667,Driouch,74.60555972952668,
546,Kcebia,Sidi Slimane,1,Kceibya,0.769,Kceibya,0.769,Sidi Slimane,74.64312546957176,
547,Karouel,Azilal,1,Taounza,0.429,Tazroute,0.667,Chefchaouen,74.68069120961682,
548,Guéliz,Taza,1,Oued Amlil,0.5,Guelmim,0.769,Guelmim,74.7182569496619,
549,Guéliz,Al Hoceïma,1,Targuist,0.429,Guelmim,0.769,Guelmim,74.75582268970699,
550,Labita od said,Settat,1,Oulad Saïd,0.667,Ait Said,0.727,Essaouira,74.79338842975207,
551,Laazib,Taroudant,1,Lamhadi,0.615,Melaab,0.667,Errachidia,74.83095416979714,
552,Laayayta,Béni Mellal,1,Kasba Tadla,0.211,Oulad Ayyad,0.526,Sefrou,74.86851990984222,
553,Laari Chikh,Taounate,1,Aïn Aïcha,0.5,Zaouiat Cheikh,0.64,Khénifra,74.9060856498873,
554,Laai chikh,Nador,1,Beni Chiker,0.571,Zaouiat Cheikh,0.667,Khénifra,74.94365138993238,
555,Laabiate,Sidi Slimane,1,Nouirate,0.5,Laaouinate,0.778,Jerada,74.98121712997747,
556,L'Habita,Sefrou,1,Dar El Hamra,0.5,Lgharbia,0.75,Sidi Bennour,75.01878287002253,
557,L Foukani,Driouch,1,Ifarni,0.533,El Gouraani,0.7,Youssoufia,75.05634861006762,
558,Kssibiya,Sidi Kacem,1,Sidi Kacem,0.444,Kceibya,0.667,Sidi Slimane,75.0939143501127,
559,Kssibat,Chefchaouen,1,Tassift,0.571,Khmis Ksiba,0.667,Rehamna,75.13148009015778,
560,Ghafsey,Taounate,1,Ghafsai,0.714,Ghafsai,0.714,Taounate,75.16904583020286,
561,Fraoua,Sidi Kacem,1,Zirara,0.5,Arbaoua,0.769,Larache,75.20661157024793,
562,Foum anseur,Béni Mellal,1,Foum El Anceur,0.8,Foum El Anceur,0.8,Béni Mellal,75.24417731029301,
563,Foum Anseur,Béni Mellal,1,Foum El Anceur,0.8,Foum El Anceur,0.8,Béni Mellal,75.2817430503381,
564,Fokra,Settat,1,Mzoura,0.545,Boukraa,0.667,Laâyoune,75.31930879038318,
565,Far,Tinghir,1,Aït Elfarsi,0.429,Ifarni,0.667,Driouch,75.35687453042824,
566,M'Sasa,Taounate,1,Messassa,0.714,M'Saada,0.769,Sidi Slimane,75.39444027047332,
567,M'Hirija,Guercif,1,Lamrija,0.667,Merija,0.714,Jerada,75.4320060105184,
568,M'Hannech,Tétouan,1,Mallalienne,0.5,M'Hajer,0.625,Driouch,75.46957175056349,
569,M bekay,Sefrou,1,Imouzzer Kandar,0.364,M'Haya,0.615,Moulay Yacoub,75.50713749060857,
570,M Bakay,Sefrou,1,Matmata,0.429,M'Haya,0.615,Moulay Yacoub,75.54470323065364,
571,Lmzem,El Kelâa des Sraghna,1,Zemrane,0.5,Talzemt,0.667,Boulemane,75.58226897069872,
572,Lmzam*,Azilal,1,Ait M'Hamed,0.353,Mazguitam,0.533,Guercif,75.6198347107438,
573,Lhotte,Tinghir,1,Outerbat,0.429,Hattane,0.615,Khouribga,75.65740045078888,
574,Lhote,Tinghir,1,Outerbat,0.462,Tlite,0.6,Ouarzazate,75.69496619083397,
575,Lemzar,Zagora,1,Zagora,0.5,Témara,0.667,Skhirate-Témara,75.73253193087903,
576,Lbour,Tinghir,1,Outerbat,0.462,Bourd,0.8,Al Hoceïma,75.77009767092412,
577,Lari Chiekh,Nador,1,Beni Chiker,0.545,Larache,0.667,Larache,75.8076634109692,
578,Lalla aicha,Ouezzane,1,Lamrabih,0.526,Laagagcha,0.7,Sidi Bennour,75.84522915101428,
579,Lalla Aicha,Ouezzane,1,Lamrabih,0.526,Laagagcha,0.7,Sidi Bennour,75.88279489105935,
580,Lakrimat,Essaouira,1,Korimate,0.75,Korimate,0.75,Essaouira,75.92036063110443,
581,Lakrakra,Settat,1,Lahouaza,0.5,Laqraqra,0.75,Fquih Ben Salah,75.95792637114951,
582,F.B.Salah,Fquih Ben Salah,1,Fkih Ben Salah,0.609,Bni Salah,0.667,Chefchaouen,75.9954921111946,
583,Ess ville,Essaouira,1,Essaouira,0.444,Guers Tiaallaline,0.538,Errachidia,76.03305785123968,
584,Ennakhil,Ouarzazate,1,Taznakht,0.5,Ben Khlil,0.706,Tan-Tan,76.07062359128474,
585,Ennakhil,Chichaoua,1,Ahdil,0.615,Ben Khlil,0.706,Tan-Tan,76.10818933132983,
586,Elwafae,Larache,1,Larache,0.143,Selfat,0.615,Sidi Kacem,76.14575507137491,
587,Elqods,Guelmim,1,Guelmim,0.308,Loulad,0.5,Khouribga,76.18332081141999,
588,Eloualja,Taounate,1,Khlalfa,0.533,Loulja,0.857,Fès,76.22088655146506,
589,Elkodia,Taroudant,1,El Koudia El Beida,0.56,El Ksiba,0.667,Béni Mellal,76.25845229151014,
590,Elhajeb II,El Hajeb,1,El Hajeb,0.778,El Hajeb,0.778,El Hajeb,76.29601803155522,
591,Elguenzra,Khemisset,1,El Kansera,0.526,El Guerdane,0.6,Taroudant,76.3335837716003,
592,El wahda,Taza,1,Outat El Haj,0.4,Lahdar,0.714,Youssoufia,76.37114951164538,
593,El bahri,Nador,1,Al Aroui,0.625,El Aamria,0.706,El Kelâa des Sraghna,76.40871525169045,
594,El Yasmine,Sidi Kacem,1,Ain Jemaa,0.421,Lahsinate,0.632,Essaouira,76.44628099173553,
595,"M,Bouchta M,Bouchta",Taounate,1,Bouhouda,0.519,Bouabout,0.593,Chichaoua,76.48384673178062,
596,"M, Bakay",Sefrou,1,Matmata,0.4,M'Haya,0.571,Moulay Yacoub,76.5214124718257,
597,M'sasa,Taounate,1,Messassa,0.714,M'Saada,0.769,Sidi Slimane,76.55897821187078,
598,Massira 2,Taza,1,Msila,0.571,Massa,0.714,Tiznit,76.59654395191585,
599,Massira 2,Béni Mellal,1,Kasba Tadla,0.4,Massa,0.714,Tiznit,76.63410969196093,
600,Massira,Taza,1,Msila,0.667,Massa,0.833,Tiznit,76.67167543200601,
601,Massira,Ouezzane,1,Masmouda,0.533,Massa,0.833,Tiznit,76.7092411720511,
602,Marjane,Boulemane,1,Boulemane,0.5,Zemrane,0.714,El Kelâa des Sraghna,76.74680691209616,
603,Marenniene,Fès,1,Louadaine,0.421,Bni Marghnine,0.609,Driouch,76.78437265214124,
604,Mallaha centre,Settat,1,Machraa Ben Abbou,0.452,Mallalienne,0.64,Tétouan,76.82193839218633,
605,Mallaha,Settat,1,Lahouaza,0.533,Tamallalt,0.625,El Kelâa des Sraghna,76.85950413223141,
606,Malhart,Settat,1,Mniaa,0.5,Al Hamra,0.667,Chefchaouen,76.89706987227649,
607,Maksouline,Al Hoceïma,1,Tifarouine,0.6,Bni Gmil Maksouline,0.69,Taounate,76.93463561232156,
608,Maimouna,Kénitra,1,Ait Malek,0.235,Médiouna,0.75,Nouaceur,76.97220135236664,
609,Mahrek Melak,Settat,1,Ain Blal,0.4,Machraa El Ain,0.615,Taroudant,77.00976709241172,
610,Machouar,Tinghir,1,Assoul,0.429,Mançoura,0.75,Taounate,77.0473328324568,
611,Machouar,Al Haouz,1,Aghouatim,0.588,Mançoura,0.75,Taounate,77.08489857250188,
612,Maayach,Tinghir,1,Imilchil,0.4,Ayacha,0.769,Larache,77.12246431254695,
613,M/bouchta,Taounate,1,Bni Bouchibet,0.636,Moulay Bouchta,0.783,Moulay Yacoub,77.16003005259203,
614,El Bassatine,Meknès,1,Mrhassiyine,0.522,El Bibane,0.667,Taounate,77.19759579263712,
615,Ehahane,Essaouira,1,El Hanchane,0.778,Zeghanghane,0.778,Nador,77.2351615326822,
616,Dr lagraa,Rehamna,1,Sidi Ali Labrahla,0.538,Dar Jamaa,0.667,Al Haouz,77.27272727272727,
617,Dr Zhair Bouata,Sidi Kacem,1,Zirara,0.476,Dar Bouazza,0.692,Casablanca,77.31029301277235,
618,Dr Lamharig,Sidi Kacem,1,Zirara,0.353,Lamhara,0.667,Taroudant,77.34785875281743,
619,Douar zrarda,Taounate,1,Oulad Daoud,0.522,Zrarda,0.667,Taza,77.38542449286251,
620,Douar tiaret bni frassen,Taza,1,Oulad Chrif,0.343,Bni Frassen,0.629,Taounate,77.4229902329076,
621,Douar tarouate,Ouezzane,1,Teroual,0.476,Ouarzazate,0.667,Ouarzazate,77.46055597295266,
622,Douar sidi saoud,Taounate,1,Oulad Daoud,0.667,Ait Sidi Daoud,0.733,Marrakech,77.49812171299774,
623,Douar ouled salem ain gdah,Taounate,1,Oued Jemaa,0.5,Dar Oulad Zidouh,0.571,Fquih Ben Salah,77.53568745304283,
624,Douar dar lakhchab,Moulay Yacoub,1,Bouchabel,0.444,Oued Lakhdar,0.6,El Kelâa des Sraghna,77.57325319308791,
625,Mdiq Fnideq,M'diq-Fnideq,1,Fnideq,0.706,Fnideq,0.706,M'diq-Fnideq,77.61081893313299,
626,Mbarek lbkay,Sefrou,1,Dar El Hamra,0.417,Majmaa Tolba,0.25,Khemisset,77.64838467317806,
627,Mbarek bakay,Sefrou,1,Mtarnagha,0.476,Al Barkanyene,0.48,Berkane,77.68595041322314,
628,Mbarek El Bakay,Sefrou,1,Dar El Hamra,0.593,Dar El Hamra,0.593,Sefrou,77.72351615326822,
629,Massira I,Taza,1,Msila,0.571,Massa,0.714,Tiznit,77.7610818933133,
630,Merna,Tinghir,1,Imider,0.545,Merija,0.727,Jerada,77.79864763335837,
631,Menzel,Sefrou,1,El Menzel,0.8,El Menzel,0.8,Sefrou,77.83621337340345,
632,Menara,Tiznit,1,Massa,0.545,Mnasra,0.833,Kénitra,77.87377911344853,
633,Menara,Taounate,1,Mezraoua,0.571,Mnasra,0.833,Kénitra,77.91134485349362,
634,Menara,Fquih Ben Salah,1,Hel Merbaa,0.5,Mnasra,0.833,Kénitra,77.9489105935387,
635,Menara,El Kelâa des Sraghna,1,Lamharra,0.571,Mnasra,0.833,Kénitra,77.98647633358377,
636,Menara,Boulemane,1,Ermila,0.333,Mnasra,0.833,Kénitra,78.02404207362885,
637,Menara,Azilal,1,Demnate,0.462,Mnasra,0.833,Kénitra,78.06160781367393,
638,Mellala,Settat,1,Mniaa,0.5,Mellila,0.857,Benslimane,78.09917355371901,
639,Mellaha,Tétouan,1,Mallalienne,0.444,Melaab,0.769,Errachidia,78.13673929376408,
640,Mellaha,Settat,1,Lahouaza,0.533,Melaab,0.769,Errachidia,78.17430503380916,
641,Meghrawa,Taza,1,Maghraoua,0.706,Maghraoua,0.706,Taza,78.21187077385424,
642,Meghater,Larache,1,Sidi Mohamed Lahmar,0.37,Ghmate,0.714,Al Haouz,78.24943651389933,
643,Medina,Essaouira,1,Tafedna,0.615,Médiouna,0.857,Nouaceur,78.28700225394441,
644,El Qods,El Kelâa des Sraghna,1,El Marbouh,0.471,El Mers,0.571,Boulemane,78.32456799398948,
645,El Hana,El Kelâa des Sraghna,1,El Aamria,0.625,El Hanchane,0.778,Essaouira,78.36213373403456,
646,"Douar Tahchoucht, Tamraght",Agadir-Ida Ou Tanane,1,Ida Ou Kazzou,0.308,Houara Oulad Raho,0.372,Guercif,78.39969947407964,
647,Douar Skhira moulay bouchta,Taounate,1,Bni Bouchibet,0.4,Moulay Bouchta,0.683,Moulay Yacoub,78.43726521412472,
648,Douar Matil,Chichaoua,1,Oulad M'Rabet,0.583,Dar Jamaa,0.6,Al Haouz,78.4748309541698,
649,Douar Lhouari,Sidi Kacem,1,Oulad Nouel,0.5,Dar Chaoui,0.696,Tanger-Assilah,78.51239669421487,
650,Douar Lazrak,Inezgane-Aït Melloul,1,Ouad Essafa,0.522,Dar El Hamra,0.667,Sefrou,78.54996243425995,
651,Douar Ibzazn,Al Hoceïma,1,Rouadi,0.444,Ouarzazate,0.636,Ouarzazate,78.58752817430504,
652,Douar Elmchaâ oudka,Taounate,1,Ras El Oued,0.533,Dar Chaoui,0.621,Tanger-Assilah,78.62509391435012,
653,Douar Elhomane,Inezgane-Aït Melloul,1,Ouad Essafa,0.48,Oulad El Garne,0.643,El Kelâa des Sraghna,78.66265965439518,
654,Douar Chaoui Onarqui,El Kelâa des Sraghna,1,Oulad Cherki,0.438,Dar Chaoui,0.667,Tanger-Assilah,78.70022539444027,
655,Douar Bouzgar Sidi Boushab,Agadir-Ida Ou Tanane,1,Ait Aissi Ihahane,0.372,Sidi Boushab,0.632,Chtouka-Aït Baha,78.73779113448535,
656,Douar Bahi,Azilal,1,Zaouiat Ahansal,0.48,Moulay Brahim,0.696,Al Haouz,78.77535687453043,
657,Mhamid 1 N°31,Al Haouz,1,Oukaimeden,0.273,M'Hamid El Ghizlane,0.581,Zagora,78.81292261457551,
658,Mghassyne,Meknès,1,Mrhassiyine,0.8,Mrhassiyine,0.8,Meknès,78.85048835462058,
659,Mezdglia jorf,Sefrou,1,El Menzel,0.364,Mezguita,0.571,Ouarzazate,78.88805409466566,
660,Mestitef,Sidi Kacem,1,Selfat,0.286,Mesti,0.769,Sidi Ifni,78.92561983471074,
661,Mesnana,Guercif,1,Saka,0.545,Meskala,0.714,Essaouira,78.96318557475583,
662,My Bouaazza,Khénifra,1,Ouaoumana,0.5,Moulay Bouazza,0.8,Khemisset,79.00075131480091,
663,My Abdlkrim,Taounate,1,Moulay Ahmed Cherif,0.467,Moulay Abdelkrim,0.815,Moulay Yacoub,79.03831705484598,
664,My Abdellah Chrif,Ouezzane,1,Moulay Abdelkader,0.588,Moulay Abdellah Amghar,0.718,El Jadida,79.07588279489106,
665,My Abdelkrim,Taounate,1,Moulay Ahmed Cherif,0.516,Moulay Abdelkrim,0.857,Moulay Yacoub,79.11344853493614,
666,My Abdelkarim,Taounate,1,Moulay Ahmed Cherif,0.5,Moulay Abdelkrim,0.828,Moulay Yacoub,79.15101427498122,
667,My Abdelkader,Sidi Kacem,1,Sidi Kacem,0.348,Moulay Abdelkader,0.867,Ouezzane,79.18858001502629,
668,My AHMED CHRIF,Al Hoceïma,1,Bni Hadifa,0.417,Moulay Ahmed Cherif,0.848,Taounate,79.22614575507137,
669,Mtiwa,Chefchaouen,1,Amtar,0.6,Smià,0.667,Taza,79.26371149511645,
670,Mrabih,Sidi Kacem,1,Bab Tiouka,0.375,Lamrabih,0.857,Ouezzane,79.30127723516154,
671,Moulay Bouchebla,Taounate,1,Moulay Ahmed Cherif,0.571,Moulay Bouchta,0.867,Moulay Yacoub,79.33884297520662,
672,Mouklata,Tétouan,1,Oued Laou,0.471,Oulad Mtaa,0.667,Al Haouz,79.37640871525169,
673,Moujahidin,Ouezzane,1,Bou Jedyane,0.476,Mouarid,0.706,Chichaoua,79.41397445529677,
674,Mly El Hassane,Tétouan,1,Mallalienne,0.4,Fam El Hisn,0.64,Assa-Zag,79.45154019534185,
675,Douar bni zgyiene,Taounate,1,Bni Rzine,0.615,Bni Rzine,0.615,Taounate,79.48910593538693,
676,Douar amghizide,Azilal,1,Zaouiat Ahansal,0.4,Oulad Amghar,0.593,Al Hoceïma,79.52667167543201,
677,Douar ait ichout,Sefrou,1,Aït Seghrouchen,0.387,Ait Ichou,0.72,Khemisset,79.56423741547708,
678,"Douar Afa, Azrarague",Agadir-Ida Ou Tanane,1,Ida Ou Kazzou,0.424,Ouarzazate,0.533,Ouarzazate,79.60180315552216,
679,DiourEssalam,Sidi Kacem,1,Zirara,0.444,Sidi Moussa Lhamri,0.667,Taroudant,79.63936889556724,
680,Diour sabone,Al Haouz,1,Ouirgane,0.6,Douirane,0.7,Chichaoua,79.67693463561233,
681,Demna,Taounate,1,Oued Jemaa,0.533,Demnate,0.833,Azilal,79.7145003756574,
682,De Passage,Ouarzazate,1,Idelsane,0.556,Sidi Aissa,0.6,Safi,79.75206611570248,
683,De Passage,Agadir-Ida Ou Tanane,1,Ait Aissi Ihahane,0.444,Sidi Aissa,0.6,Safi,79.78963185574756,
684,Dchar Ben Dibane,Larache,1,Ksar el-Kebir,0.345,Dar El Kebdani,0.533,Driouch,79.82719759579264,
685,Dar-Louhra,Taounate,1,Mançoura,0.556,Daoura,0.75,Tarfaya,79.86476333583772,
686,Mzlat,Tiznit,1,Massa,0.4,Mzilate,0.833,Chichaoua,79.90232907588279,
687,Mzioukat Chiadma,Essaouira,1,Zaouiat Ben Hmida,0.545,Zaouiat Cheikh,0.6,Khénifra,79.93989481592787,
688,My youssef,Meknès,1,Ouislane,0.444,Ouled Youssef,0.696,Fquih Ben Salah,79.97746055597295,
689,My driss,Meknès,1,Moulay Idriss Zarhoun,0.552,M'Diq,0.615,M'diq-Fnideq,80.01502629601804,
690,My abdellah cherif,Ouezzane,1,Moulay Abdelkader,0.629,Moulay Abdellah Amghar,0.7,El Jadida,80.0525920360631,
691,My El Hassan,Tétouan,1,Bni Arouss,0.364,Fam El Hisn,0.696,Assa-Zag,80.09015777610819,
692,My Driss,Meknès,1,Moulay Idriss Zarhoun,0.552,M'Diq,0.615,M'diq-Fnideq,80.12772351615327,
693,My Dris,Meknès,1,Moulay Idriss Zarhoun,0.5,M'Diq,0.667,M'diq-Fnideq,80.16528925619835,
694,Od Belhcen,Larache,1,Moulay Bousselham,0.444,Ain Lahcen,0.6,Tétouan,80.20285499624343,
695,Od Belahcen,Larache,1,Souaken,0.444,Ain Lahcen,0.667,Tétouan,80.2404207362885,
696,"O, Daoud",Taounate,1,Oulad Daoud,0.737,Oulad Daoud,0.737,Taounate,80.27798647633358,
697,O S B,Al Haouz,1,Sidi Badhaj,0.375,Oulad Sbih,0.533,El Kelâa des Sraghna,80.31555221637866,
698,O Akalay,Taroudant,1,Oualqadi,0.5,Saadla,0.571,Safi,80.35311795642374,
699,"N°80,Lot Almostakbal,Bloc3",Inezgane-Aït Melloul,1,Ait Melloul,0.167,Talmakante,0.4,Taroudant,80.39068369646883,
700,"N°39,Akniss",Taroudant,1,Lakhnafif,0.421,Lakhsas,0.471,Tiznit,80.4282494365139,
701,"N°20, Rue 958,Hay Salam",Agadir-Ida Ou Tanane,1,Ait Aissi Ihahane,0.256,Oulad Slama,0.424,Kénitra,80.46581517655898,
702,N°114 H Biranzarane,Taroudant,1,Tinzart,0.4,Bir Anzarane,0.733,Oued Ed-Dahab,80.50338091660406,
703,Nkheila,Settat,1,Mniaa,0.5,N'khila,0.857,Khouribga,80.54094665664914,
704,"N 222,Hay Alfalah",Chtouka-Aït Baha,1,Ait Abdellah,0.483,Ait Harz Allah,0.581,El Hajeb,80.57851239669421,
705,Médina,Safi,1,Loualidia,0.4,Médiouna,0.857,Nouaceur,80.61607813673929,
706,Médina,Meknès,1,Oued Jdida,0.5,Médiouna,0.857,Nouaceur,80.65364387678437,
707,Douar Asserssif,Agadir-Ida Ou Tanane,1,Aqesri,0.286,Moulay Aissa Ben Driss,0.595,Azilal,80.69120961682945,
708,Douar Ait Bousset,Chtouka-Aït Baha,1,Arbaa Aït Ahmed,0.5,Oulad Ali Youssef,0.706,Boulemane,80.72877535687454,
709,Douar Agafay,Agadir-Ida Ou Tanane,1,Adaghas,0.421,Dar Jamaa,0.667,Al Haouz,80.7663410969196,
710,D ouar Bénimalek,Ouezzane,1,Beni Malek,0.692,Beni Malek,0.692,Ouezzane,80.80390683696469,
711,D G,Sidi Kacem,1,Sidi Kacem,0.308,Madagh,0.444,Berkane,80.84147257700977,
712,Corona,Driouch,1,Ourdana,0.615,Ourdana,0.615,Driouch,80.87903831705485,
713,Coelma,Tétouan,1,Oued Laou,0.533,Goulmima,0.571,Errachidia,80.91660405709993,
714,Cite Scolaire,Tétouan,1,Bni Said,0.476,Ain Chair,0.364,Figuig,80.954169797145,
715,Chourfa,Fquih Ben Salah,1,Tachraft,0.533,Chouafaa,0.8,Larache,80.99173553719008,
716,Chjahaid baha,Sefrou,1,Ahl Sidi Lahcen,0.5,Ait Baha,0.667,Chtouka-Aït Baha,81.02930127723516,
717,"Chatre III,Ait Taoukte",Agadir-Ida Ou Tanane,1,Ida Ou Kazzou,0.286,Tataoute,0.467,Taroudant,81.06686701728025,
718,Old Ayad,Béni Mellal,1,Ouled Yaïch,0.632,Oulad Ayad,0.889,Fquih Ben Salah,81.10443275732531,
719,Od Teima,Taroudant,1,Oulad Berhil,0.5,Ouled Teima,0.842,Inezgane-Aït Melloul,81.1419984973704,
720,Od Rahou Benaissa,Nador,1,Beni Ansar,0.444,Sidi Ahmed Benaissa,0.722,Ouezzane,81.17956423741548,
721,Od Malrk,Sidi Kacem,1,Oulad Nouel,0.421,Oulad M'Barek,0.667,Béni Mellal,81.21712997746056,
