rang,Commune,Province,n_cas,suggestion_meme_province,score_meme_province,suggestion_globale,score_globale,province_suggestion_globale,cumsum_pct,DECISION_HUMAINE
726,"N°39,Akniss",Taroudant,1,Lakhnafif,0.421,Lakhsas,0.471,Tiznit,83.47347057118006,
727,My Abdelkader,Sidi Kacem,1,Sidi Kacem,0.348,Moulay Abdelkader,0.867,Ouezzane,83.50246448245868,
728,My Abdelkarim,Taounate,1,Moulay Ahmed Cherif,0.5,Moulay Abdelkrim,0.828,Moulay Yacoub,83.53145839373731,
729,My Abdelkrim,Taounate,1,Moulay Ahmed Cherif,0.516,Moulay Abdelkrim,0.857,Moulay Yacoub,83.56045230501594,
730,My Abdellah Chrif,Ouezzane,1,Moulay Abdelkader,0.588,Moulay Abdellah Amghar,0.718,El Jadida,83.58944621629458,
731,My Abdlkrim,Taounate,1,Moulay Ahmed Cherif,0.467,Moulay Abdelkrim,0.815,Moulay Yacoub,83.61844012757321,
732,My BRAHIM,Al Haouz,1,Moulay Brahim,0.818,Moulay Brahim,0.818,Al Haouz,83.64743403885184,
733,My Bouaazza,Khénifra,1,Ouaoumana,0.5,Moulay Bouazza,0.8,Khemisset,83.67642795013047,
734,My Dris,Meknès,1,Moulay Idriss Zarhoun,0.5,M'Diq,0.667,M'diq-Fnideq,83.7054218614091,
735,My Driss,Meknès,1,Moulay Idriss Zarhoun,0.552,M'Diq,0.615,M'diq-Fnideq,83.73441577268774,
736,My El Hassan,Tétouan,1,Bni Arouss,0.364,Fam El Hisn,0.696,Assa-Zag,83.76340968396637,
737,De Passage,Agadir-Ida Ou Tanane,1,Ait Aissi Ihahane,0.444,Sidi Aissa,0.6,Safi,83.792403595245,
738,De Passage,Ouarzazate,1,Idelsane,0.556,Sidi Aissa,0.6,Safi,83.82139750652362,
739,Demna,Taounate,1,Oued Jemaa,0.533,Demnate,0.833,Azilal,83.85039141780226,
740,Diour sabone,Al Haouz,1,Ouirgane,0.6,Douirane,0.7,Chichaoua,83.87938532908089,
741,DiourEssalam,Sidi Kacem,1,Zirara,0.444,Sidi Moussa Lhamri,0.667,Taroudant,83.90837924035952,
742,"Douar Afa, Azrarague",Agadir-Ida Ou Tanane,1,Ida Ou Kazzou,0.424,Ouarzazate,0.533,Ouarzazate,83.93737315163816,
743,Douar Agafay,Agadir-Ida Ou Tanane,1,Adaghas,0.421,Dar Jamaa,0.667,Al Haouz,83.96636706291679,
744,Douar Ait Bousset,Chtouka-Aït Baha,1,Arbaa Aït Ahmed,0.5,Oulad Ali Youssef,0.706,Boulemane,83.99536097419542,
745,Douar Asserssif,Agadir-Ida Ou Tanane,1,Aqesri,0.286,Moulay Aissa Ben Driss,0.595,Azilal,84.02435488547405,
746,Douar Bahi,Azilal,1,Zaouiat Ahansal,0.48,Moulay Brahim,0.696,Al Haouz,84.05334879675269,
747,Douar Bouzgar Sidi Boushab,Agadir-Ida Ou Tanane,1,Ait Aissi Ihahane,0.372,Sidi Boushab,0.632,Chtouka-Aït Baha,84.08234270803132,
748,Douar Chaoui Onarqui,El Kelâa des Sraghna,1,Oulad Cherki,0.438,Dar Chaoui,0.667,Tanger-Assilah,84.11133661930994,
749,My youssef,Meknès,1,Ouislane,0.444,Ouled Youssef,0.696,Fquih Ben Salah,84.14033053058857,
750,Mzioukat Chiadma,Essaouira,1,Zaouiat Ben Hmida,0.545,Zaouiat Cheikh,0.6,Khénifra,84.1693244418672,
751,Mzlat,Tiznit,1,Massa,0.4,Mzilate,0.833,Chichaoua,84.19831835314584,
752,Médina,Meknès,1,Oued Jdida,0.5,Médiouna,0.857,Nouaceur,84.22731226442447,
753,Ouaadia,Al Hoceïma,1,Rouadi,0.769,Oualqadi,0.8,Taroudant,84.2563061757031,
754,Ouad Almakhazine,Kénitra,1,Oulad Slama,0.593,Oued El Makhazine,0.848,Ouezzane,84.28530008698174,
755,"N°80,Lot Almostakbal,Bloc3",Inezgane-Aït Melloul,1,Ait Melloul,0.167,Talmakante,0.4,Taroudant,84.31429399826037,
756,O Akalay,Taroudant,1,Oualqadi,0.5,Saadla,0.571,Safi,84.343287909539,
757,O S B,Al Haouz,1,Sidi Badhaj,0.375,Oulad Sbih,0.533,El Kelâa des Sraghna,84.37228182081763,
758,"O, Daoud",Taounate,1,Oulad Daoud,0.737,Oulad Daoud,0.737,Taounate,84.40127573209627,
759,Od Belahcen,Larache,1,Souaken,0.444,Ain Lahcen,0.667,Tétouan,84.43026964337488,
760,Od Belhcen,Larache,1,Moulay Bousselham,0.444,Ain Lahcen,0.6,Tétouan,84.45926355465352,
761,Od Bouchour,Settat,1,Oulad Abbou,0.545,Bouhlou,0.667,Taza,84.48825746593215,
762,Od Brhil,Taroudant,1,Oulad Berhil,0.8,Oulad Berhil,0.8,Taroudant,84.51725137721078,
763,Od Ghalem,Settat,1,Toualet,0.5,Ouled Ghanem,0.762,Sidi Bennour,84.54624528848942,
764,Od Illoul,Béni Mellal,1,Timoulilt,0.444,Oulad Imloul,0.762,El Kelâa des Sraghna,84.57523919976805,
765,Od Kasaba,Taounate,1,Oudka,0.571,Ouled Aissa,0.6,Taroudant,84.60423311104668,
766,Od Malrk,Sidi Kacem,1,Oulad Nouel,0.421,Oulad M'Barek,0.667,Béni Mellal,84.63322702232531,
767,Od Mbarek,Béni Mellal,1,Oulad M'Barek,0.818,Oulad M'Barek,0.818,Béni Mellal,84.66222093360395,
768,Dchar Ben Dibane,Larache,1,Ksar el-Kebir,0.345,Dar El Kebdani,0.533,Driouch,84.69121484488258,
769,Coelma,Tétouan,1,Oued Laou,0.533,Goulmima,0.571,Errachidia,84.72020875616121,
770,Corona,Driouch,1,Ourdana,0.615,Ourdana,0.615,Driouch,84.74920266743983,
771,D G,Sidi Kacem,1,Sidi Kacem,0.308,Madagh,0.444,Berkane,84.77819657871846,
772,D ouar Bénimalek,Ouezzane,1,Beni Malek,0.692,Beni Malek,0.692,Ouezzane,84.8071904899971,
773,D.Irahalen,Ouarzazate,1,Siroua,0.375,Irohalen,0.778,Chichaoua,84.83618440127573,
774,D.Jihadia,Al Haouz,1,Sti Fadma,0.444,Bni Hadifa,0.632,Al Hoceïma,84.86517831255436,
775,D.Jihadia,Tata,1,Adis,0.462,Bni Hadifa,0.632,Al Hoceïma,84.894172223833,
776,D.Tabarine,Tiznit,1,Ibdar,0.4,Tazarine,0.778,Taza,84.92316613511163,
777,DD Mohamed,Driouch,1,M'Hajer,0.471,Mohammédia,0.7,Mohammedia,84.95216004639026,
778,Dar-Louhra,Taounate,1,Mançoura,0.556,Daoura,0.75,Tarfaya,84.9811539576689,
779,Od Noual,Sidi Kacem,1,Oulad Nouel,0.737,Oulad Nouel,0.737,Sidi Kacem,85.01014786894753,
780,Od Rahou Benaissa,Nador,1,Beni Ansar,0.444,Sidi Ahmed Benaissa,0.722,Ouezzane,85.03914178022615,
781,Od Sghair,Settat,1,Oulad Sghir,0.8,Oulad Sghir,0.8,Settat,85.06813569150478,
782,Od Teima,Taroudant,1,Oulad Berhil,0.5,Ouled Teima,0.842,Inezgane-Aït Melloul,85.09712960278341,
783,Old Ayad,Béni Mellal,1,Ouled Yaïch,0.632,Oulad Ayad,0.889,Fquih Ben Salah,85.12612351406204,
784,Old Bader,Ouezzane,1,Moulay Abdelkader,0.538,Oulad Berhil,0.667,Taroudant,85.15511742534068,
785,"Oulad-Kadour,",Taounate,1,Oulad Daoud,0.75,Oulad Mkoudou,0.769,Sefrou,85.18411133661931,
786,Oulad-Taher,Taounate,1,Oulad Daoud,0.636,Oulad Amer,0.857,El Kelâa des Sraghna,85.21310524789794,
787,Ouled Hammou,Fquih Ben Salah,1,Ouled Bourahmoune,0.69,Oued Laou,0.762,Tétouan,85.24209915917658,
788,Ouled Jarrar,Tiznit,1,Ouijjane,0.4,Oulad Zarrad,0.75,El Kelâa des Sraghna,85.27109307045521,
789,Ouled Jirar,Tiznit,1,Ouijjane,0.316,Oued Jdida,0.762,Meknès,85.30008698173384,
790,Ouad elabid,Azilal,1,Ouaoula,0.556,Oulad Saïd,0.762,Settat,85.32908089301247,
791,Ouadelabid,Azilal,1,Ouaoula,0.588,Bouadel,0.706,Taounate,85.35807480429109,
792,Ouald Rahou,Guercif,1,Houara Oulad Raho,0.714,Oulad Dahou,0.818,Inezgane-Aït Melloul,85.38706871556973,
793,Oued Lahmer,Taza,1,Oued Amlil,0.571,Oued Lakhdar,0.783,El Kelâa des Sraghna,85.41606262684836,
794,Oued kasaba,Taounate,1,Oued Jemaa,0.667,Ouled Aissa,0.727,Taroudant,85.44505653812699,
795,Oued kassaba,Taounate,1,Oued Jemaa,0.636,Ouled Aissa,0.783,Taroudant,85.47405044940562,
796,Oued laabid,Azilal,1,Agoudi N'Lkhair,0.538,Oued Naam,0.7,Errachidia,85.50304436068426,
797,Oughroud,Tinghir,1,Bou Azmou,0.471,Bouhouda,0.75,Taounate,85.53203827196289,
798,Ouidane,El Kelâa des Sraghna,1,Taouzint,0.533,Al Ouidane,0.824,Marrakech,85.56103218324152,
799,Chourfa,Fquih Ben Salah,1,Tachraft,0.533,Chouafaa,0.8,Larache,85.59002609452016,
800,Cite Scolaire,Tétouan,1,Bni Said,0.476,Ain Chair,0.364,Figuig,85.61902000579879,
801,Béni assifan,Chefchaouen,1,Bni Selmane,0.609,Bni Hassane,0.783,Azilal,85.64801391707742,
802,Béninsser,Nador,1,Beni Ansar,0.737,Beni Ansar,0.737,Nador,85.67700782835604,
803,C boumalne,Tinghir,1,Boumalne Dadès,0.667,Boulemane,0.737,Boulemane,85.70600173963467,
804,Cab,Chtouka-Aït Baha,1,Tabia,0.5,Chtaiba,0.6,El Kelâa des Sraghna,85.7349956509133,
805,Chahid Baba,Sefrou,1,Azzaba,0.471,Chahda,0.706,Safi,85.76398956219194,
806,Chahid Baha Rfaif,Sefrou,1,Ahl Sidi Lahcen,0.438,Had Bradia,0.519,Béni Mellal,85.79298347347057,
807,Chahid baha,Sefrou,1,Ahl Sidi Lahcen,0.538,Ait Baha,0.737,Chtouka-Aït Baha,85.8219773847492,
808,Charf Souani,Tanger-Assilah,1,Dar Chaoui,0.545,Charqaoua,0.667,Moulay Yacoub,85.85097129602784,
809,Charrate,Taounate,1,Zarkat,0.571,Cherrat,0.8,Benslimane,85.87996520730647,
810,"Chatre III,Ait Taoukte",Agadir-Ida Ou Tanane,1,Ida Ou Kazzou,0.286,Tataoute,0.467,Taroudant,85.9089591185851,
811,Chjahaid baha,Sefrou,1,Ahl Sidi Lahcen,0.5,Ait Baha,0.667,Chtouka-Aït Baha,85.93795302986373,
812,Oulaayoune,Essaouira,1,Moulay Bouzarqtoune,0.621,Laâyoune,0.889,Laâyoune,85.96694694114235,
813,Oulad Jerrar,Tiznit,1,Ait Erkha,0.476,Oulad Zarrad,0.75,El Kelâa des Sraghna,85.99594085242099,
814,Oulad Tahar,Taounate,1,Oulad Daoud,0.636,Oulad Amghar,0.87,Al Hoceïma,86.02493476369962,
815,Oulad allal,Meknès,1,Ait Ouallal,0.636,Oulad Salah,0.818,Nouaceur,86.05392867497825,
816,Oulad-Boundar,Taounate,1,Oulad Daoud,0.75,Oulad Moumna,0.8,Chichaoua,86.08292258625688,
817,Rbat El khier,Sefrou,1,Dar El Hamra,0.56,Rbaa El Fouki,0.692,Taza,86.11191649753552,
818,Ouled aarfa,Taroudant,1,Ouled Aissa,0.727,Oulad Aarrad,0.783,El Kelâa des Sraghna,86.14091040881415,
819,Ouled jameâ,Moulay Yacoub,1,Oulad Mimoun,0.522,Oulad Amer,0.762,El Kelâa des Sraghna,86.16990432009278,
820,Oulkadi,Al Haouz,1,Ourika,0.615,Oualqadi,0.8,Taroudant,86.19889823137142,
821,Oum Rabii,Meknès,1,Oualili,0.625,Oum Rabia,0.889,Khénifra,86.22789214265005,
822,Oum Rbie,Meknès,1,Ouislane,0.5,Oum Rabia,0.824,Khénifra,86.25688605392868,
823,Ourbâa,Béni Mellal,1,Naour,0.545,Ourdana,0.769,Driouch,86.2858799652073,
824,Ouriaa,Béni Mellal,1,Naour,0.545,Ourika,0.833,Al Haouz,86.31487387648593,
825,Ousikiss,Tinghir,1,Ouaklim,0.4,Boukhrisse,0.667,Béni Mellal,86.34386778776457,
826,Pres de lecole 6 novombre,Fès,1,Sidi Hrazem,0.167,Ras El Oued,0.222,Taounate,86.3728616990432,
827,Q-Industriel,Agadir-Ida Ou Tanane,1,Aqesri,0.444,Tindine,0.526,Taroudant,86.40185561032183,
828,Boumya,Khénifra,1,Oum Rabia,0.533,Sbouya,0.833,Sidi Ifni,86.43084952160046,
829,Bouyafer,Nador,1,Bouarg,0.714,Sbouya,0.714,Sidi Ifni,86.4598434328791,
830,Bozamlane,Taza,1,Bouyablane,0.737,Bouyablane,0.737,Taza,86.48883734415773,
831,Brakt Lamine,Safi,1,Sebt Gzoula,0.435,Ras El Ain,0.636,Youssoufia,86.51783125543636,
832,Bureau Ikaouen,Tinghir,1,Ikniouen,0.545,Askaouen,0.636,Al Haouz,86.546825166715,
833,Boukhalef,Guercif,1,Bouchaouene,0.6,Bouhmame,0.706,Sidi Bennour,86.57581907799361,
834,Boukora,Chefchaouen,1,Bni Bouzra,0.588,Bouskoura,0.875,Nouaceur,86.60481298927225,
835,Boukorra,Chefchaouen,1,Bni Bouzra,0.556,Bouskoura,0.824,Nouaceur,86.63380690055088,
836,Boulaajat,Taroudant,1,Ouled Aissa,0.5,Loulja,0.667,Fès,86.66280081182951,
837,Boumalene,Ouarzazate,1,Toundoute,0.333,Boulemane,0.778,Boulemane,86.69179472310815,
838,Boumalne k,Tinghir,1,Boumalne Dadès,0.75,Boumalne Dadès,0.75,Tinghir,86.72078863438678,
839,Boumalne kcer,Tinghir,1,Boumalne Dadès,0.741,Boumalne Dadès,0.741,Tinghir,86.74978254566541,
840,Boumardoul,Tinghir,1,Bou Azmou,0.632,Bouarouss,0.737,Taounate,86.77877645694404,
841,QUARTIER NAJMA RUE Espagne,Tanger-Assilah,1,Al Bahraoyine,0.256,Ait Naamane,0.486,El Hajeb,86.80777036822268,
842,Quartier Benkirane,Béni Mellal,1,Bni Zrantel,0.414,Hassi Berkane,0.581,Nador,86.83676427950131,
843,Quolla,Larache,1,Souk Tolba,0.5,Bni Quolla,0.75,Ouezzane,86.86575819077994,
844,R kheir,Sefrou,1,Kandar Sidi Khiar,0.5,Mers El Kheir,0.7,Skhirate-Témara,86.89475210205856,
845,"R,Kheir",Sefrou,1,Kandar Sidi Khiar,0.417,Khenifra,0.667,Khénifra,86.9237460133372,
846,Ras Aghil,Meknès,1,Ras Ijerri,0.526,Ras Al Ain,0.632,Settat,86.95273992461583,
847,Ras Aghil,Sidi Kacem,1,Taoughilt,0.556,Ras Al Ain,0.632,Settat,86.98173383589446,
848,Ras brouj,Settat,1,Machraa Ben Abbou,0.462,Ras Tabouda,0.7,Sefrou,87.01072774717309,
849,S.A.S,Essaouira,1,Meskala,0.333,Sfassif,0.5,Khemisset,87.03972165845173,
850,S.Abderhma,Taounate,1,Jbabra,0.5,Sidi Abdelkrim,0.583,Berrechid,87.06871556973036,
851,S.H. M'ed,Taounate,1,Sidi Haj M’hamed,0.5,Sidi Haj M’hamed,0.5,Taounate,87.09770948100899,
852,Remla,Larache,1,Khemis Sahel,0.353,Ermila,0.727,Boulemane,87.12670339228762,
853,Retba,Taounate,1,Ratba,0.8,Ratba,0.8,Taounate,87.15569730356626,
854,Riad Kostani,Meknès,1,Dar Oum Soltane,0.519,Had Kourt,0.571,Ouezzane,87.18469121484489,
855,Ribat El Kheir,Sefrou,1,Dar El Hamra,0.538,Mers El Kheir,0.741,Skhirate-Témara,87.21368512612351,
856,Ribat El kheir,Sefrou,1,Dar El Hamra,0.538,Mers El Kheir,0.741,Skhirate-Témara,87.24267903740214,
857,Rue 309 Hay Moulay Rachid,Taroudant,1,Oulad Berhil,0.432,Moulay Brahim,0.579,Al Haouz,87.27167294868077,
858,"Rue 516,Masdoura Inzgane",Inezgane-Aït Melloul,1,Inezgane,0.438,El Mansouria,0.5,Mohammedia,87.3006668599594,
859,S / K,Sidi Kacem,1,Sidi Kacem,0.462,Saka,0.571,Guercif,87.32966077123804,
860,S A El Hadi,Sidi Kacem,1,Selfat,0.471,Sidi Ahmed El Khadir,0.71,El Kelâa des Sraghna,87.35865468251667,
861,S H O hamdtidzi,Essaouira,1,Sidi H'Mad Ou Hamed,0.588,Sidi H'Mad Ou Hamed,0.588,Essaouira,87.3876485937953,
862,Bouigra,Chtouka-Aït Baha,1,Tizoughrane,0.556,Biougra,0.857,Inezgane-Aït Melloul,87.41664250507394,
863,Boujarrah,Tétouan,1,Bni Karrich,0.5,Bouarfa,0.75,Figuig,87.44563641635257,
864,Boujdian,Larache,1,Souaken,0.533,Oujda,0.769,Oujda-Angad,87.4746303276312,
865,Boubaan,Nador,1,Bouarg,0.615,Boukraa,0.714,Laâyoune,87.50362423890982,
866,Boubria,Berkane,1,Boughriba,0.75,Ourika,0.769,Al Haouz,87.53261815018845,
867,Bouchamate,Taounate,1,Bouadel,0.588,Bouhmame,0.778,Sidi Bennour,87.56161206146709,
868,Bouchibat,Al Hoceïma,1,Boudinar,0.588,Boughriba,0.778,Berkane,87.59060597274572,
869,Bouderbala,Sefrou,1,Imouzzer Kandar,0.48,Boukraa,0.706,Laâyoune,87.61959988402435,
870,Bouezgar,Essaouira,1,Bouzemmour,0.556,Bouarg,0.714,Nador,87.64859379530299,
871,Bougaala,Guelmim,1,Bouizakarne,0.526,Jouala,0.714,El Kelâa des Sraghna,87.67758770658162,
872,Bougumez,Azilal,1,Ouaouizaght,0.316,Aouguenz,0.75,Chtouka-Aït Baha,87.70658161786025,
873,Bouhaira,Essaouira,1,Essaouira,0.588,Bouarfa,0.8,Figuig,87.73557552913888,
874,Bouhamza,Azilal,1,Taounza,0.533,Bouhmame,0.75,Sidi Bennour,87.76456944041752,
875,S Y B A,Al Haouz,1,Sidi Badhaj,0.444,Sidi M'Bark,0.556,Sidi Ifni,87.79356335169615,
876,"S,A,Benaissa",Sidi Kacem,1,Mkansa,0.444,Sidi Ahmed Benaissa,0.645,Ouezzane,87.82255726297477,
877,"S,A,Chrif",Sidi Kacem,1,Taoughilt,0.333,Oulad Chrif,0.6,Taza,87.8515511742534,
878,"S,A,Ouhamed",Essaouira,1,Sidi H'Mad Ou Hamed,0.6,Bouhmame,0.632,Sidi Bennour,87.88054508553203,
879,"S,Abder",Taounate,1,Jbabra,0.462,Sidi Jaber,0.588,Béni Mellal,87.90953899681067,
880,S.A.Elhadi,Sidi Kacem,1,Selfat,0.5,Sahel Chamali,0.609,Larache,87.9385329080893,
881,Bni Saden,Sefrou,1,Bir Tamtam,0.421,Bni Said,0.824,Tétouan,87.96752681936793,
882,Bni ahmed,Al Hoceïma,1,Bni Hadifa,0.632,Ben Ahmed,0.889,Khouribga,87.99652073064657,
883,Bnimaati,Settat,1,Mniaa,0.615,Bni Ayat,0.75,Azilal,88.0255146419252,
884,Bojediane,Larache,1,Sidi Lyamani,0.381,Bou Jedyane,0.8,Ouezzane,88.05450855320383,
885,Bolaajlat,Taroudant,1,Lamhara,0.5,Sidi Boulaalam,0.609,Essaouira,88.08350246448246,
886,Borj Mechkouk,Taounate,1,Bouhouda,0.476,Bir Mezoui,0.609,Khouribga,88.1124963757611,
887,S.H.M'd,Taounate,1,Ras El Oued,0.333,M'Diq,0.5,M'diq-Fnideq,88.14149028703972,
888,S.Sebt,Béni Mellal,1,Semguet,0.462,Assebbab,0.571,Guercif,88.17048419831835,
889,S/Abdelah Cherif,Ouezzane,1,Sidi Ahmed Cherif,0.667,Sidi Ahmed Cherif,0.667,Ouezzane,88.19947810959698,
890,S;Mokhfi,Taounate,1,Sidi El Mokhfi,0.636,Sidi El Mokhfi,0.636,Taounate,88.22847202087561,
891,SI sidi yahya,Sidi Slimane,1,Sidi Al Kamel,0.538,Khemis Sidi Yahya,0.8,Khemisset,88.25746593215425,
892,Sabati,Fès,1,Louadaine,0.4,Rabat,0.727,Rabat,88.28645984343288,
893,Sahrij,Azilal,1,Aït Majden,0.375,Assahrij,0.857,El Kelâa des Sraghna,88.31545375471151,
894,Bouallou,Taounate,1,Bouarouss,0.706,Bouhlou,0.8,Taza,88.34444766599015,
895,Bouaziar,Azilal,1,Azilal,0.571,Aziar,0.769,Agadir-Ida Ou Tanane,88.37344157726878,
896,Bouazoune,Taounate,1,Ouaouzgane,0.737,Boulaouane,0.842,Sidi Bennour,88.40243548854741,
897,Bin Jradi,Taza,1,Bab Boudir,0.421,Bir Jdid,0.706,Nouaceur,88.43142939982603,
898,Bit Ghouleme,Taza,1,Bni Lent,0.5,Boulemane,0.667,Boulemane,88.46042331110466,
899,Samsa,Tétouan,1,Saddina,0.5,Sgamna,0.727,Khouribga,88.4894172223833,
900,Sanit Rmel,Tétouan,1,Sahtryine,0.421,Ait Ouribel,0.667,Khemisset,88.51841113366193,
901,Sarsar,Larache,1,Ksar Bjir,0.533,Smara,0.727,Es-Semara,88.54740504494056,
902,Sas,Essaouira,1,Meskala,0.4,Sfassif,0.6,Khemisset,88.5763989562192,
903,Sbt Lagfifat,Taroudant,1,Lakhnafif,0.476,Lagfifat,0.8,Chtouka-Aït Baha,88.60539286749783,
904,Sebt,Taroudant,1,Sidi Borja,0.286,Settat,0.6,Settat,88.63438677877646,
905,Sebt Bni Guerfet,Larache,1,Bni Garfett,0.667,Bni Garfett,0.667,Larache,88.66338069005509,
906,Sebt Kdim,Tétouan,1,Bni Karrich,0.4,Souk Kdim,0.667,Fahs-Anjra,88.69237460133373,
907,Sebt Lagfifat,Taroudant,1,Lakhnafif,0.455,Lagfifat,0.762,Chtouka-Aït Baha,88.72136851261236,
908,Sebt lgardane,Taroudant,1,El Guerdane,0.667,El Guerdane,0.667,Taroudant,88.75036242389098,
909,Bit ghoulem,Taza,1,Bni Lent,0.526,Bni Faghloum,0.696,Chefchaouen,88.77935633516961,
910,Bkakacha,Settat,1,Dar Chaffai,0.421,Ayacha,0.714,Larache,88.80835024644824,
911,Bni Amer,El Kelâa des Sraghna,1,Oulad Amer,0.556,Bni Ammart,0.778,Taounate,88.83734415772687,
912,Bni Koulla,Ouezzane,1,Bni Quolla,0.8,Bni Quolla,0.8,Ouezzane,88.86633806900551,
913,SidiAhmed Tadli,Sefrou,1,Sidi Youssef Ben Ahmed,0.486,Sidi Ahmed El Khadir,0.743,El Kelâa des Sraghna,88.89533198028414,
914,Sekour,Boulemane,1,Missour,0.615,Nekkour,0.769,Al Hoceïma,88.92432589156277,
915,Sidi Abdellah Rhamna,Settat,1,Sidi Abdelkhaleq,0.667,Sidi Abdallah Ghiat,0.769,Marrakech,88.9533198028414,
916,Sidi Ahmed Tadli,Sefrou,1,Sidi Youssef Ben Ahmed,0.526,Sidi Ahmed El Khadir,0.778,El Kelâa des Sraghna,88.98231371412004,
917,Sidi Ahmed Zerrouk,Taza,1,Bab Marzouka,0.4,Sidi Ahmed Cherif,0.743,Ouezzane,89.01130762539867,
918,Sidi Amer,Meknès,1,Nzala Bni Ammar,0.417,Sidi Amar,0.889,Khénifra,89.0403015366773,
919,Sidi Amer Hadi,Sidi Kacem,1,Sidi Kacem,0.583,Sidi Ameur Al Hadi,0.875,Ouezzane,89.06929544795592,
920,Sidi Brahim,Fès,1,Sidi Hrazem,0.727,Sidi Borja,0.762,Taroudant,89.09828935923456,
921,Sidi Driss,El Kelâa des Sraghna,1,Sidi Moussa,0.667,Sidi Aissa,0.8,Safi,89.12728327051319,
922,Beni-Kissane,Taounate,1,Kissane,0.737,Bni Hassane,0.783,Azilal,89.15627718179182,
923,Beni-Ounjel,Taounate,1,Bni Oulid,0.7,Bni Oual,0.737,Ouezzane,89.18527109307045,
924,Bensergao,Azilal,1,Demnate,0.375,El Kansera,0.632,Khemisset,89.21426500434909,
925,Bensheikh,Al Haouz,1,Ouneine,0.375,Beni Chiker,0.6,Nador,89.24325891562772,
926,Berraca,Nador,1,Beni Ansar,0.353,Errachidia,0.706,Errachidia,89.27225282690635,
927,Berraka,Nador,1,Hassi Berkane,0.5,Braksa,0.769,Khouribga,89.30124673818499,
928,Biban,Taounate,1,El Bibane,0.714,El Bibane,0.714,Taounate,89.33024064946362,
929,Beni Maraaz,Meknès,1,Nzala Bni Ammar,0.538,Bni Mathar,0.667,Jerada,89.35923456074224,
930,Beni Meraaz,Meknès,1,Ait Yaazem,0.476,Beni Mellal,0.727,Béni Mellal,89.38822847202087,
931,Beni Saden,Sefrou,1,Bir Tamtam,0.4,Bni Said,0.778,Tétouan,89.4172223832995,
932,Beni guerfet,Larache,1,Bni Garfett,0.783,Bni Garfett,0.783,Larache,89.44621629457814,
933,Sidi Ghayat,Al Haouz,1,Sidi Badhaj,0.636,Sidi Aayad,0.762,Midelt,89.47521020585677,
934,Sidi Khyar,Sefrou,1,Kandar Sidi Khiar,0.667,Sidi Amar,0.737,Khénifra,89.5042041171354,
935,Sidi Mbraek,Sidi Ifni,1,Sidi M'Bark,0.818,Sidi M'Bark,0.818,Sidi Ifni,89.53319802841403,
936,Sidi Yahia,Taounate,1,Sidi El Mokhfi,0.583,Sidi Aissa,0.8,Safi,89.56219193969267,
937,Sidi Yahya,Sidi Slimane,1,Sidi Al Kamel,0.609,Sidi Yahya Zaer,0.8,Skhirate-Témara,89.5911858509713,
938,Sidi ahmed Tadeli,Sefrou,1,Sidi Youssef Ben Ahmed,0.513,Sidi Ahmed Ou Abdellah,0.769,Taroudant,89.62017976224993,
939,Sidi boujida,Fès,1,Ain Bida,0.6,Sidi Bouhria,0.833,Berkane,89.64917367352857,
940,Sidi ghiate,Al Haouz,1,Ghmate,0.588,Sidi Ghanem,0.818,Chichaoua,89.67816758480718,
941,Sidi khyar,Sefrou,1,Kandar Sidi Khiar,0.667,Sidi Amar,0.737,Khénifra,89.70716149608582,
942,Sidi ouabdellah,Taroudant,1,Sidi Ahmed Ou Abdellah,0.811,Sidi Bouabdelli,0.867,Tiznit,89.73615540736445,
943,Sidi-Yahia,Taounate,1,Sidi El Mokhfi,0.583,Sidi Aissa,0.8,Safi,89.76514931864308,
944,Sidi-Yahia Ben,Taounate,1,Sidi Yahya Bni Zeroual,0.667,Sidi Yahya Zaer,0.759,Skhirate-Témara,89.79414322992172,
945,Baracca,Ouarzazate,1,Afra,0.545,Brachoua,0.667,Skhirate-Témara,89.82313714120035,
946,Becheine,Taza,1,Barkine,0.533,Bouchaouene,0.632,Guercif,89.85213105247898,
947,Ben CHEIKH,Al Haouz,1,Ouneine,0.353,Beni Chiker,0.762,Nador,89.88112496375761,
948,Ben Charrou,Béni Mellal,1,Bni Bataou,0.571,Ben Maachou,0.727,El Jadida,89.91011887503625,
949,Ben Tayeb,Nador,1,Beni Ansar,0.526,Ben Taïeb,0.889,Driouch,89.93911278631488,
950,Smd,Chichaoua,1,Saidate,0.4,Smià,0.571,Taza,89.96810669759351,
951,Souk Lhad,Chefchaouen,1,Oued Malha,0.632,Souk Tolba,0.737,Larache,89.99710060887213,
952,Souk Tlat,Sidi Kacem,1,Selfat,0.533,Souk Tolba,0.842,Larache,90.02609452015076,
953,Souk laarbia,Taounate,1,Oudka,0.471,Souk Tolba,0.636,Larache,90.0550884314294,
954,Sraghna,Sefrou,1,Mtarnagha,0.625,Serghina,0.8,Boulemane,90.08408234270803,
955,Syba,Agadir-Ida Ou Tanane,1,Imsouane,0.333,Sbouya,0.6,Sidi Ifni,90.11307625398666,
956,Syba,Azilal,1,Tabant,0.4,Sbouya,0.6,Sidi Ifni,90.1420701652653,
957,Ben Zit,Marrakech,1,Jbilate,0.286,Bni Zoli,0.667,Zagora,90.17106407654393,
958,Bendib,Sidi Slimane,1,Kceibya,0.462,Ben Taïeb,0.667,Driouch,90.20005798782256,
